simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1_source,radius2_source,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
25995,64200.4595,1724238119.99,5.1473376,1.3525898,294.92072,77.497687,2.1233445,385.88013,1.9322534,1.8790005,-0.47404772,-0.0090261474,0.0820785,1.9322534,1.8790005,1.7856869106325997,1.7364733827986072,11.571215,11.642262,0.22789,0.22026,0.005068,0.000115,0.005184,50.499483,0.524858,461.350792,159.539962
25996,62086.8308,1541620600.11,3.2825542,-0.024488021,188.076502,-1.40306,2.041265,450.66884,2.0842865,1.8358191,0.028955156,-0.012593337,0.0950273,2.0842865,1.8358191,1.903410596875561,1.6765053791244893,11.338167,11.714449,0.24791,0.21134,0.006311,0.000381,0.006692,68.526718,0.453304,678.202197,218.640769
25997,61076.5123,1454329080.56,0.61640362,1.3658398,35.317326,78.256856,2.7742876,327.99633,2.0155187,1.2859066,0.14579757,-0.035284452,0.0703303,2.0155187,1.2859066,1.8830809631003327,1.2014109513273552,11.386815,11.99722,0.24421,0.14788,0.026552,0.045338,0.07189,57.413352,0.933298,359.561072,103.408285
25998,63539.1015,1667096783.48,0.53573242,-0.041673921,30.695207,-2.38774,2.8547443,179.32434,2.0807047,1.1463588,-0.2484055,-0.068887599,0.0393043,2.0807047,1.1463588,2.002016844629713,1.1030059323600818,10.996827,12.020276,0.26884,0.13551,0.09,0.027287,0.117287,16.06892,0.95914,146.72154,31.480522
25999,62045.182,1538022140.18,3.96543,-1.1729633,227.202403,-67.205847,2.0164535,172.37892,1.8848232,1.8238685,-0.35692674,0.28027946,0.0378225,1.8848232,1.8238685,1.8161324421192349,1.757399183652528,11.520527,11.612942,0.2328,0.22348,0.00535,0.000261,0.005611,29.346187,0.431051,218.933754,63.936447
26000,61081.8388,1454789289.38,2.542838,0.28644898,145.693885,16.412318,0.96289845,135.63336,1.9542665,1.5850124,-0.36973783,0.25871605,0.0299317,1.9542665,1.5850124,1.8974719347514455,1.5389490354734283,11.353075,11.839751,0.24681,0.19195,0.007243,0.000212,0.007455,39.269428,0.571143,309.14823,90.159131
26001,62401.3471,1568794810.43,3.1545381,0.2515399,180.741719,14.412175,0.94303939,181.90111,1.937153,1.2914335,0.068024673,0.14839134,0.0398533,1.937153,1.2914335,1.8629099826888194,1.241938225389921,11.430865,11.984525,0.24067,0.15303,0.01768,0.031106,0.048786,52.309849,0.587331,305.197972,93.993256
26002,62686.8811,1593464942.87,0.30504003,-1.2744304,17.477506,-73.019483,0.94107151,279.78258,2.007659,1.3092198,0.012659824,0.48608986,0.060408,2.007659,1.3092198,1.8932891761957271,1.234637792872761,11.36316,11.989346,0.24605,0.15207,0.022668,0.034139,0.056807,54.884608,0.588922,325.905498,107.255516
26003,62379.644,1566919663.76,4.0194008,0.79032701,230.294702,45.282402,0.83484456,167.59787,2.0118511,1.4855345,-0.23067357,-0.14329153,0.0368008,2.0118511,1.4855345,1.9404413493266313,1.4328061205181946,11.235673,11.907394,0.25504,0.17769,0.011345,0.001101,0.012446,51.657827,0.671293,189.326914,40.094373
26004,61965.9636,1531177669.2,1.3897151,-0.28542623,79.62481,-16.353718,2.8096897,412.11272,2.036052,1.514659,-0.10676208,0.42432818,0.0873462,2.036052,1.514659,1.8724964879106654,1.392986848018754,11.411143,11.927468,0.24232,0.17246,0.009414,0.013486,0.0229,19.248824,0.945424,369.796271,89.131069
26005,64002.2502,1707112831.03,1.9270426,-0.61455253,110.411408,-35.211266,1.4230742,312.04704,2.0291729,2.0151558,-0.2201321,0.25479493,0.0670621,2.0291729,2.0151558,1.9016445950528784,1.8885084337857359,11.342347,11.374219,0.24759,0.24519,0.0,0.0,0.006865,60.470614,0.147185,536.345949,189.862516
26006,62780.9908,1601596023.98,4.6297844,0.07210659,265.267106,4.131403,1.6857284,246.59211,1.8660961,1.4832294,0.025875293,-0.29653051,0.0535016,1.8660961,1.4832294,1.7713272344861077,1.4079042505959305,11.592713,11.919163,0.22564,0.17443,0.005965,0.029031,0.034996,55.205324,0.114679,693.376994,205.678541
26007,63765.2346,1686634684.51,4.3034614,0.95527971,246.570176,54.733496,2.216765,91.092598,1.6905887,1.4800627,-0.38965449,0.254439,0.0202467,1.6905887,1.4800627,1.6570391195677339,1.4506909890696909,11.735773,11.897099,0.20851,0.18007,0.003989,0.023302,0.02729,27.802786,0.601972,111.237343,21.356715
26008,62179.9194,1549663450.95,0.20805208,1.2305022,11.920506,70.502583,2.6162625,354.23524,1.9097794,1.9060106,0.35269526,-0.14503592,0.0756775,1.9097794,1.9060106,1.7754200963387874,1.7719164438964785,11.586764,11.591999,0.22628,0.22573,0.005155,0.000151,0.005306,44.778896,0.865158,559.247109,219.079625
26009,62061.928,1539468999.72,1.0950585,0.078559542,62.74223,4.50113,2.3308835,297.31452,1.5085766,1.4491326,0.47261733,-0.44025984,0.0640309,1.5085766,1.4491326,1.4177939877950367,1.3619271887140432,11.914938,11.940956,0.17572,0.16843,0.002581,0.018159,0.02074,30.36926,0.688985,478.39911,154.036921
26010,63803.4208,1689933971.99,1.9442471,0.76761601,111.397153,43.981158,1.2190743,171.13388,1.58152,1.3231131,-0.26929846,0.15377988,0.0375566,1.58152,1.3231131,1.5242734595562006,1.2752201567612989,11.850633,11.974312,0.18994,0.15727,0.003348,0.048818,0.052166,56.193842,0.344515,358.139912,134.872746
26011,64179.1029,1722392906.72,1.9593769,0.36524704,112.264027,20.927114,2.7968649,245.46894,1.9845748,1.1624711,0.28565556,-0.47765735,0.0532668,1.9845748,1.1624711,1.8842090374761413,1.1036815303836525,11.384432,12.020175,0.24441,0.13559,0.06383,0.063148,0.126978,27.95525,0.941167,318.526743,93.068063
26012,63549.8185,1668022735.63,0.53430855,0.036638684,30.613625,2.099242,0.4745195,237.98913,1.9792398,1.0785501,0.48461121,0.45210561,0.0517011,1.9792398,1.0785501,1.8819414345493746,1.0255291564101385,11.389101,12.035523,0.24402,0.12583,0.09,0.03818,0.12818,16.209652,0.889512,213.713646,53.17244
26013,62186.382,1550221822.19,0.19540191,-0.61600717,11.195705,-35.294611,2.8225632,437.41329,1.6711994,1.0999701,-0.34702751,0.02606293,0.0923946,1.6711994,1.0999701,1.5298495075896912,1.0069347295411806,11.846647,12.039424,0.1907,0.12351,0.008632,0.028947,0.037579,40.902052,0.94954,253.332826,84.475846
26014,64289.7648,1731954092.43,3.8758825,-0.62020751,222.071709,-35.535273,1.0695456,334.57921,2.1535134,1.6966403,-0.27333143,0.41712049,0.0716753,2.1535134,1.6966403,2.0094831356690954,1.583166406183753,10.957846,11.805308,0.27081,0.19804,0.010137,0.000104,0.010241,17.581209,0.480523,456.900082,113.708757
26015,63613.3769,1673514182.49,3.9905326,0.21669899,228.640676,12.415938,2.0218989,368.23395,2.1649165,1.7617283,0.059548087,-0.097131833,0.0785154,2.1649165,1.7617283,2.0073115538576114,1.633475273225516,10.96937,11.759311,0.27023,0.20513,0.0,0.0,0.009369,17.5926,0.435958,598.138629,204.070025
26016,63143.5561,1632921661.79,1.5490564,0.33398366,88.754394,19.135854,1.0630767,199.33769,1.9678121,1.2498412,-0.12120993,0.30459777,0.0435571,1.9678121,1.2498412,1.885677522181547,1.1976740345973131,11.381274,11.998003,0.24467,0.14741,0.027825,0.055206,0.083031,26.468518,0.486186,356.871266,121.684925
26017,62816.9352,1604701620.83,5.7225527,0.86349426,327.878118,49.474577,0.85672658,486.23414,2.052551,1.5406201,-0.17359,0.13067509,0.1020498,2.052551,1.5406201,1.8624848792569844,1.3979587551926278,11.43163,11.925751,0.24059,0.1731,0.008852,0.019775,0.028627,58.26384,0.654915,453.814911,165.284667
26018,63220.2126,1639544783.05,1.573518,0.76859627,90.15594,44.037322,0.50198858,350.32315,1.9041668,1.7296364,0.41706595,-0.12654312,0.0748825,1.9041668,1.7296364,1.7715115061795441,1.6091399052367492,11.592482,11.782633,0.22567,0.20168,0.0048,0.00051,0.00531,71.568593,0.876627,318.80874,86.48673
26019,61147.8502,1460492676.44,1.3181902,-0.59709033,75.526735,-34.210756,1.0941228,176.05261,1.6133467,1.4424489,0.10158725,-0.36295903,0.0386067,1.6133467,1.4424489,1.5533760129223984,1.3888307585259259,11.82903,11.92855,0.19392,0.17193,0.003263,0.057198,0.060462,45.759136,0.458826,220.413001,63.36705
26020,63279.8487,1644697347.16,2.0539955,-0.10728053,117.685273,-6.146722,2.5213376,431.26519,2.0150557,1.7951267,0.24469846,-0.057654165,0.0911707,2.0150557,1.7951267,1.846691494552141,1.6451382502892862,11.464293,11.747948,0.23787,0.2068,0.00559,0.000152,0.005742,55.677661,0.81373,348.852911,108.654487
26021,62007.2553,1534745277.3,2.1664981,-0.40636594,124.131197,-23.283053,1.5466379,356.19184,2.1511254,1.6977834,-0.20517747,0.21879523,0.0760747,2.1511254,1.6977834,1.9990483077168364,1.5777560121040533,11.011436,11.809565,0.26809,0.19729,0.009825,0.000343,0.010168,17.973843,0.024156,707.653676,233.765037
26022,62424.0624,1570757410.03,2.1689085,0.82635585,124.269303,47.346703,1.912051,389.00831,1.8792963,1.7071245,-0.021085242,0.15907186,0.0827085,1.8792963,1.7071245,1.7357362120759263,1.5767166748383474,11.643024,11.810232,0.22015,0.19715,0.004491,0.008179,0.012669,62.421205,0.33467,677.444156,218.385636
26023,63027.8562,1622925189.97,0.64563596,0.1556725,36.992216,8.919377,1.9859228,288.42233,1.899559,1.4741894,0.2527976,0.38873145,0.0621955,1.899559,1.4741894,1.7883327286744517,1.3878701068431951,11.56686,11.928916,0.22831,0.17181,0.006663,0.010162,0.016825,41.896968,0.403306,605.763229,211.034701
26024,62051.6629,1538582095.42,2.5753759,-0.65145097,147.55817,-37.325391,0.53640813,370.25745,1.3349155,1.2592926,0.48987946,0.45353156,0.0789248,1.3349155,1.2592926,1.2372646069987288,1.1671736254732283,11.986566,12.005865,0.15243,0.14356,0.001889,0.030285,0.032174,43.942234,0.85955,444.792004,173.018066
26025,61693.6333,1507648333.89,1.2776732,0.37042467,73.205282,21.22377,0.50175691,359.92009,1.5463544,1.2293686,-0.3278968,0.36208948,0.0768312,1.5463544,1.2293686,1.4360230400671787,1.1416539664743937,11.904645,12.011975,0.17813,0.14035,0.003176,0.020658,0.023834,63.161293,0.876739,359.142352,96.804142
26026,61737.6264,1511449340.3,5.5365353,-0.23557671,317.220106,-13.497551,0.50455197,485.77119,1.6197644,1.5240824,0.22347143,-0.45043388,0.1019587,1.6197644,1.5240824,1.4698957160429693,1.3830666920797166,11.885701,11.931274,0.18263,0.17118,0.002799,0.042957,0.045757,21.991381,0.875391,503.07592,170.016838
26027,64397.8955,1741296589.82,3.7251075,1.2427172,213.432938,71.202451,0.69444172,264.14951,2.0278339,1.8052375,0.015450966,-0.38611174,0.0571629,2.0278339,1.8052375,1.9181848928208163,1.7076247223471401,11.29911,11.678502,0.2507,0.21593,0.0,0.0,0.006556,42.34027,0.768411,315.134758,83.622314
26028,61535.3848,1493975662.04,3.1256089,-0.82485196,179.084198,-47.260536,1.0418055,431.78565,1.9798809,1.3342695,0.43444416,-0.18272652,0.0912744,1.9798809,1.3342695,1.8142832723529012,1.2226709367521398,11.523794,11.995453,0.23249,0.15052,0.01452,0.043507,0.058026,47.360482,0.504662,516.293531,142.500295
26029,63613.3186,1673509146.81,1.3133218,-1.0271272,75.247796,-58.850054,0.97059494,470.78561,1.7778627,1.7576274,-0.077070422,0.25884777,0.0990066,1.7778627,1.7576274,1.617699680451421,1.5992873259181724,11.774376,11.791253,0.20289,0.20029,0.003771,0.020354,0.024125,51.806368,0.564809,637.366312,184.641113
26030,64273.7504,1730570454.76,2.9679005,0.71291384,170.048173,40.846954,2.2363528,378.65384,1.7400248,1.4181178,-0.12736985,-0.18980655,0.0806213,1.7400248,1.4181178,1.6102077471848468,1.3123170819063794,11.781786,11.961133,0.20182,0.16202,0.004119,0.035847,0.039966,57.44904,0.617497,401.579113,104.512684
26031,64129.8182,1718134710.97,1.9160598,-0.1851243,109.78214,-10.606841,2.2441532,377.80398,2.0812798,1.3053186,-0.29106331,-0.15579461,0.0804498,2.0812798,1.3053186,1.926308729566811,1.208125218937852,11.277063,11.99479,0.25225,0.14874,0.035014,0.028539,0.063552,52.864337,0.623614,373.608236,107.194509
26032,62886.1386,1610680795.52,0.76828018,0.70155909,44.019212,40.196375,1.0122086,104.67043,1.7884041,1.5183454,0.28850898,-0.38480553,0.0232134,1.7884041,1.5183454,1.7478309790641136,1.4838990399538299,11.626885,11.877545,0.22199,0.18449,0.004904,0.026692,0.031596,65.860301,0.529989,160.511611,25.474183
26033,62297.9172,1559858465.37,2.7868798,0.0098460264,159.676451,0.564136,0.51357027,441.5385,2.0402954,1.8182497,0.2590391,-0.47234705,0.0932148,2.0402954,1.8182497,1.8663261270733205,1.6632135330272404,11.423572,11.728957,0.24126,0.20941,0.005808,0.00015,0.005958,73.919226,0.870996,392.51182,123.316448
26034,62667.959,1591830075.21,4.0846701,0.99990669,234.034357,57.290433,0.82265428,401.45003,2.1674187,1.2548953,0.45678741,-0.17739299,0.0852092,2.1674187,1.2548953,1.9972358102525145,1.1563625575794712,11.020027,12.007892,0.26764,0.14221,0.09,0.035387,0.125387,16.01451,0.680278,473.22492,127.234109
26035,61075.3007,1454224400.64,1.436718,1.2845523,82.317878,73.599425,2.808933,485.16586,1.8208574,1.712724,0.17795864,-0.43155921,0.1018397,1.8208574,1.712724,1.6525611162026117,1.55442215584098,11.741887,11.827888,0.20784,0.19407,0.003861,0.024077,0.027938,39.794436,0.945177,554.538723,155.406377
26036,63350.155,1650771813.16,5.3505909,0.56431536,306.566276,32.332888,0.73812074,207.95119,1.8582087,1.2722085,-0.060837414,-0.46260896,0.0453798,1.8582087,1.2722085,1.7775441302300283,1.2169821137979544,11.583924,11.991832,0.2266,0.14986,0.011995,0.047607,0.059602,39.544002,0.739734,315.188859,99.941622
26037,63127.1669,1631505635.16,1.515563,0.53636621,86.835363,30.73152,0.74135043,368.72232,2.0178585,1.7825475,0.28072935,0.2622467,0.0786143,2.0178585,1.7825475,1.8707878887106821,1.6526274136920425,11.41837,11.741819,0.24195,0.20785,0.005895,0.000204,0.006099,60.028559,0.737557,540.849257,187.951938
26038,62499.7919,1577300442.16,4.3114094,-0.80684725,247.025562,-46.228942,0.71512047,226.38135,1.8284353,1.7780904,0.34381935,0.27925459,0.0492647,1.8284353,1.7780904,1.742587278307221,1.6946061535347725,11.633597,11.694245,0.2212,0.21399,0.004667,0.000165,0.004831,32.429689,0.755014,228.647378,54.203185
26039,64413.1309,1742612925.98,5.0821445,-0.98704948,291.185431,-56.553769,1.1622855,230.39107,1.8294799,1.7440681,-0.14354695,0.4469125,0.0501072,1.8294799,1.7440681,1.742183942495559,1.6608476750352594,11.63416,11.731597,0.22114,0.20906,0.004583,0.00049,0.005073,15.904042,0.397243,497.842861,145.392331
26040,61606.3473,1500106823.53,4.3988376,-0.93775022,252.034829,-53.72913,2.6838374,343.38927,1.596138,1.2863138,0.031979304,-0.055934768,0.0734716,1.596138,1.2863138,1.4868935110362298,1.198274611829525,11.875398,11.997889,0.1849,0.14749,0.003374,0.065774,0.069148,19.479479,0.897047,306.22177,90.544893
26041,63036.425,1623665539.68,3.0368307,-0.87546184,173.997582,-50.160269,2.025728,214.70684,2.0547755,1.4272399,0.44783905,0.26000166,0.0468062,2.0547755,1.4272399,1.9628996375255248,1.3634232461755391,11.160778,11.940284,0.25972,0.16862,0.017017,0.006834,0.02385,70.416942,0.439401,306.492455,118.813438
26042,62955.1683,1616644958.74,1.0253341,0.65299091,58.747317,37.413623,0.31759819,350.63357,1.7041808,1.3100522,-0.27965704,0.15995757,0.0749457,1.7041808,1.3100522,1.5853646139600455,1.218714821995711,11.803149,11.992546,0.19835,0.15007,0.004624,0.042467,0.04709,70.093281,0.949988,279.707689,96.613276
26043,61377.0377,1480294472.51,4.5348154,0.19870031,259.825783,11.384689,0.64760668,108.64245,1.5062366,1.1844801,-0.31107095,0.47408924,0.0240789,1.5062366,1.1844801,1.4708208755737806,1.1566297471338296,11.885218,12.007837,0.18275,0.14224,0.003482,0.04016,0.043642,30.378924,0.79753,117.461902,24.270764
26044,62658.9941,1591055506.02,3.1269188,-1.215261,179.15925,-69.629326,0.79110278,422.34876,2.032232,1.6625344,0.22105023,0.3961992,0.0893925,2.032232,1.6625344,1.8654727916414207,1.5261115307543105,11.425812,11.849147,0.2411,0.1902,0.006638,0.000538,0.007176,71.159306,0.703062,505.787675,183.087819
26045,61168.3904,1462267350.86,3.7854704,1.2146797,216.891477,69.59602,2.3626266,310.79895,2.0616567,1.8993589,-0.2006243,-0.20688431,0.0668058,2.0616567,1.8993589,1.9325511157569342,1.7804167693961188,11.259247,11.57935,0.25347,0.22706,0.0,0.0,0.006916,67.558012,0.71164,361.276565,83.786911
26046,62486.9698,1576192611.23,3.7483033,0.0076646908,214.761959,0.439154,1.2023657,222.5668,1.8845313,1.4959964,0.39691776,-0.019474071,0.0484623,1.8845313,1.4959964,1.7974240032036248,1.4268480645910264,11.552518,11.910282,0.22976,0.17691,0.006302,0.012668,0.01897,56.340934,0.360152,473.312414,152.418502
26047,61063.0925,1453169605.87,4.0035693,0.25563159,229.387624,14.646611,0.73819048,498.74024,1.7394379,1.2732475,-0.4443354,0.0018772185,0.1045052,1.7394379,1.2732475,1.5748571327220766,1.152776369363662,11.81159,12.008729,0.19689,0.14176,0.005443,0.044547,0.049991,29.681814,0.739687,572.943627,166.081571
26048,61523.7649,1492971701.18,4.3720811,0.24817569,250.501795,14.21942,0.80802555,145.12163,1.8813937,1.7458992,-0.021730585,0.3472797,0.0319776,1.8813937,1.7458992,1.8230953991684302,1.6917994351378145,11.511855,11.698551,0.23386,0.21356,0.005282,0.000204,0.005485,22.101012,0.690927,165.919725,42.116973
26049,62613.1138,1587091452.39,4.5319325,-1.3121832,259.660605,-75.182559,0.36899901,269.83043,1.971665,1.4558086,-0.022934122,-0.10491274,0.0583438,1.971665,1.4558086,1.8629722135353035,1.3755536412249196,11.430758,11.935423,0.24068,0.17019,0.009552,0.022897,0.032448,25.062266,0.932689,292.844791,92.117464
26050,63612.8303,1673466956.15,1.811667,0.13824922,103.800873,7.921097,2.7785426,260.31264,1.7547729,1.2751065,-0.1652597,0.40568948,0.0563643,1.7547729,1.2751065,1.661143685517328,1.20707079009318,11.731246,11.995306,0.2091,0.1486,0.006714,0.031658,0.038372,26.867221,0.934818,324.423801,116.989324
26051,62771.7874,1600800851.37,2.9080508,0.78309187,166.619037,44.867859,0.81099475,222.80524,2.15571,1.2563851,0.30154344,0.40291724,0.0485125,2.15571,1.2563851,2.055969808425326,1.1982547900021032,10.53803,11.997892,0.28811,0.14748,0.09,0.016433,0.106433,63.428673,0.688778,267.391246,74.912877
26052,62857.8158,1608233701.25,0.59295196,1.1172813,33.973645,64.015503,0.15286233,363.95915,1.9343281,1.4824589,-0.088770367,0.023434522,0.0776499,1.9343281,1.4824589,1.794950410658892,1.3756405706663357,11.556649,11.935382,0.22936,0.1702,0.007066,0.028293,0.035359,34.250488,0.988339,275.362317,58.573884
26053,62329.5498,1562591516.46,0.35960166,0.13797288,20.603657,7.905264,2.9007429,206.69395,1.2439908,1.2156169,0.40299404,0.093427017,0.045114,1.2439908,1.2156169,1.190291944631732,1.163142849471393,11.999386,12.006675,0.14649,0.14306,0.001775,0.035126,0.036901,55.67802,0.971136,144.705258,46.259275
26054,63115.206,1630472220.67,5.2960167,0.56740245,303.439405,32.509766,0.45989491,319.46115,2.1030071,1.1594442,0.13930961,0.42393649,0.0685831,2.1030071,1.1594442,1.9680333134704455,1.0850295325727097,11.141894,12.024326,0.26084,0.13325,0.09,0.025995,0.115995,61.105244,0.896099,288.638122,83.651033
26055,63871.7248,1695835439.02,4.9207189,0.27019589,281.936425,15.481084,1.9772623,496.20823,1.9518907,1.8793297,-0.20230792,-0.43245822,0.1040086,1.9518907,1.8793297,1.7680030926775732,1.7022780639104513,11.598196,11.685468,0.22511,0.21512,0.004849,0.000341,0.00519,41.012888,0.395366,640.146181,213.059164
26056,64177.3122,1722238190.89,5.1372889,0.19029009,294.344972,10.902819,1.6555938,454.89287,2.1288848,1.5365313,0.17846896,-0.46500891,0.0958644,2.1288848,1.5365313,1.9426534513406215,1.402118063428276,11.228573,11.922652,0.25549,0.17367,0.012847,0.002871,0.015719,27.834955,0.084696,649.010569,212.012894
26057,64478.2573,1748239846.11,3.3616076,-0.015544278,192.605928,-0.890622,1.0034005,201.09185,1.8670757,1.4397721,-0.078832567,0.46027827,0.0439286,1.8670757,1.4397721,1.7885089437215584,1.3791863274589082,11.566644,11.933507,0.22834,0.17067,0.006818,0.029416,0.036234,43.471691,0.537438,272.315086,66.926113
26058,63632.2623,1675145883.45,5.0232466,0.44377475,287.81083,25.42642,0.29124267,421.79437,1.7793192,1.4465222,-0.24196365,-0.16414015,0.0892818,1.7793192,1.4465222,1.6334792796392705,1.3279596158116052,11.759306,11.955315,0.20513,0.16403,0.004325,0.063625,0.06795,23.05099,0.957888,345.81041,86.025019
26059,61399.4814,1482233610.78,4.7046815,0.27264337,269.558394,15.621314,0.67817634,477.46209,2.1241429,1.7560645,-0.15470181,-0.39485705,0.1003232,2.1241429,1.7560645,1.930471862677755,1.5959534108073805,11.265275,11.794465,0.25306,0.19982,0.00739,0.000219,0.007609,63.927139,0.778718,515.332463,177.912336
26060,61512.6289,1492009554.49,0.44798717,0.47261349,25.667774,27.078758,0.78018978,367.85593,2.2006671,1.0974212,-0.4313387,0.31461358,0.0784389,2.2006671,1.0974212,2.0406042737825207,1.0176016131015646,10.739785,12.036948,0.28058,0.12484,0.09,0.050271,0.140271,63.379059,0.71078,614.816896,260.37751
26061,62743.7815,1598381137.64,3.63582,-0.048335178,208.317141,-2.769402,0.32941708,481.86342,1.9437906,1.150987,0.17429331,-0.39569089,0.1011899,1.9437906,1.150987,1.7651729084225112,1.0452211623754641,11.60226,12.031796,0.22467,0.12829,0.039208,0.050644,0.089852,71.034457,0.946231,436.738537,139.977944
26062,63363.6808,1651940439.25,0.14748797,0.40560637,8.450438,23.239533,2.0586729,227.13501,2.0134771,1.067888,0.2525458,-0.39846608,0.0494231,2.0134771,1.067888,1.9186513650641626,1.017595267875477,11.297851,12.03695,0.25078,0.12484,0.09,0.046274,0.136274,63.710701,0.468751,353.461691,93.880276
26063,61448.6772,1486484129.98,4.8191468,0.25303979,276.116772,14.498112,0.54570565,407.67108,1.7707478,1.492371,0.41499189,-0.052160922,0.0864567,1.7707478,1.492371,1.629837401552972,1.373612929403617,11.763073,11.936282,0.20461,0.16994,0.003996,0.018351,0.022348,53.939887,0.854761,375.005455,138.964602
26064,62393.4766,1568114799.44,2.6216574,-0.81043285,150.209904,-46.434382,2.703579,285.77208,1.7864852,1.6985672,-0.39324409,-0.49079302,0.0616476,1.7864852,1.6985672,1.6827477722867143,1.5999349851201017,11.708143,11.790648,0.21224,0.20039,0.004098,0.014016,0.018114,37.6641,0.905596,266.718708,105.93048
26065,63040.0708,1623980535.44,1.9868554,-0.14926208,113.838429,-8.552087,2.8215393,362.73355,1.7030556,1.088287,0.21214035,0.47038734,0.0774016,1.7030556,1.088287,1.5807064684660508,1.010103428477328,11.807516,12.038693,0.19769,0.1239,0.01197,0.029765,0.041735,44.792781,0.949219,367.699691,105.592553
26066,61701.0597,1508289977.35,5.00442,0.77797559,286.732145,44.574718,1.0691081,487.9903,2.2494411,1.4754438,-0.017200476,-0.48856542,0.102395,2.2494411,1.4754438,2.04050374099931,1.3383984997581124,10.740194,11.951218,0.28056,0.16538,0.032677,0.001005,0.033682,26.188474,0.480906,625.96591,197.889471
26067,63446.8,1659121939.76,4.5184286,0.8549282,258.886889,48.983778,0.9923291,109.61201,1.63826,1.3073366,-0.39167479,0.17262276,0.02429,1.63826,1.3073366,1.5994103557289745,1.2763344624562083,11.791139,11.97393,0.20031,0.15741,0.004251,0.055646,0.059898,55.413115,0.546741,205.36142,74.234595
26068,62185.3361,1550131455.65,5.6376351,0.18267759,323.012698,10.466655,1.1045951,167.92876,1.9420254,1.6441075,-0.1683878,-0.12041861,0.0368715,1.9420254,1.6441075,1.8729662501361464,1.585642422130892,11.409047,11.802876,0.24243,0.19839,0.006265,0.000257,0.006522,65.084461,0.449496,688.747815,284.260006
26069,61949.7802,1529779429.03,0.19779298,-0.3029708,11.332703,-17.358948,0.36223013,379.91396,1.8576123,1.2974188,-0.49668449,0.18752789,0.0808756,1.8576123,1.2974188,1.7186180323461975,1.2003405367120819,11.668014,11.997467,0.21751,0.14775,0.009304,0.017014,0.026317,56.830181,0.935109,336.350487,88.480465
26070,61255.5322,1469796399.29,0.94166639,0.56170034,53.95351,32.183059,1.5939988,140.52038,2.0732853,1.2750313,0.42332923,0.15008382,0.0309862,2.0732853,1.2750313,2.010972843951847,1.236710316466634,10.949817,11.987046,0.27121,0.15235,0.055071,0.022165,0.077236,72.415601,0.0232,511.27564,181.467954
26071,63388.8278,1654113139.44,4.4916119,-0.87769908,257.350405,-50.288453,2.2671263,377.63137,1.1831388,1.1218734,-0.34221929,0.47379509,0.0804149,1.1831388,1.1218734,1.0950781853109002,1.0383727479992793,12.021894,12.033453,0.13452,0.12743,0.001494,0.018787,0.02028,73.383315,0.641406,564.142747,208.651342
26072,61759.2762,1513319883.75,5.4309363,-0.26723017,311.169729,-15.311161,1.8954069,138.02757,1.856977,1.7810889,-0.11925055,0.03076732,0.0304485,1.856977,1.7810889,1.8021055483833532,1.728459851066547,11.544217,11.653083,0.23052,0.21904,0.005161,0.000127,0.005288,56.789748,0.31894,210.274946,58.427779
26073,61415.7711,1483641036.98,1.299133,-0.437009,74.434838,-25.038771,0.65778641,443.13299,1.8339778,1.4912604,-0.15196267,-0.39375308,0.0935316,1.8339778,1.4912604,1.677114535936091,1.3637103424620896,11.713821,11.94016,0.21143,0.16866,0.004689,0.025133,0.029822,59.765146,0.791347,471.517329,126.207324
26074,62062.0977,1539483656.1,1.6506119,0.89558319,94.573095,51.313137,1.9345005,428.06643,2.2359753,1.9423776,-0.292061,-0.464111,0.0905332,2.2359753,1.9423776,2.050350467780466,1.7811264823749609,10.628289,11.578023,0.28488,0.22718,0.0,0.0,0.009258,34.640127,0.355739,535.740073,171.759118
26075,63553.3873,1668331077.64,2.3043383,0.50983986,132.028859,29.211672,0.35419062,453.99049,1.6089004,1.2890431,-0.11495573,0.17896253,0.0956857,1.6089004,1.2890431,1.4683959760513667,1.1764716454771096,11.886476,12.003206,0.18243,0.14474,0.003308,0.068985,0.072293,17.706584,0.937928,287.460586,78.890323
26076,61990.1356,1533266132.86,4.4002428,0.080576419,252.115341,4.616689,0.89112946,384.70063,1.2899779,1.0829113,-0.12813008,-0.15120998,0.0818408,1.2899779,1.0829113,1.1923915864362868,1.000989492127564,11.998975,12.040716,0.14675,0.12277,0.00187,0.066687,0.068557,66.500518,0.628534,456.044487,154.882616
26077,61105.4262,1456827241.91,2.9146787,1.0516021,166.998788,60.252362,0.15877536,389.46077,1.817277,1.4455404,0.45604199,-0.34036332,0.0827995,1.817277,1.4455404,1.6783134059879057,1.3350027718488262,11.712738,11.952469,0.2116,0.16494,0.004975,0.046069,0.051044,56.276254,0.987422,261.962157,92.516529
26078,63129.5905,1631715039.52,5.8686389,-0.81496349,336.24824,-46.693968,0.84667275,344.1285,1.7758158,1.5159818,0.43365282,-0.0071247295,0.0736222,1.7758158,1.5159818,1.6540416635656285,1.4120254242625931,11.740003,11.917653,0.20806,0.17497,0.004092,0.046406,0.050498,72.889309,0.662479,473.072896,139.589881
