distmean,diststd
376.57352249502287,87.39961784183569
241.31146015842097,71.74907539713715
487.5143993577874,159.45723128843647
117.48952488606,26.549111580097684
200.7439996766488,66.21546521585316
270.3865780259158,78.30656701268703
620.4631953861751,211.90895330483366
457.1208201729425,149.89645390839013
421.513666379665,108.12352416244987
504.3559712165541,179.19806632922055
320.7079116672535,125.42386749448926
291.42923037158226,103.00439315760943
71.19744335836572,11.042847590892901
358.8864314638761,94.44972293372524
290.9308481611008,83.96945251771315
669.4152944693535,205.34866156576578
459.701393103377,148.64200439571437
294.51325524394434,63.984290125931956
655.6893078615092,191.17717598894694
221.3222761496477,50.92702373958881
308.389261513756,68.41785792640485
595.3925464121756,202.4569345027841
242.81447523362112,61.47789674070365
325.5842550978944,90.50860232861407
327.12685925049533,72.92888651539818
502.38112685995037,164.23625739417267
499.0975870906248,182.91945428083505
536.0652773955292,196.43446102199562
554.4263199745455,189.83606116139754
329.34800972488716,122.57554357402071
33.75892246776268,8.306322823019151
358.73410610446757,90.00361164825235
550.8053961348567,156.30877024297334
738.0141997535968,198.5613095605189
530.2965417491674,178.04236575743874
498.2226485880224,170.78358261246063
529.6125287085167,277.4262988698341
498.7208227084687,173.32583333674074
304.3238595345197,110.29046061095092
391.74096108528556,126.56615536282382
440.05284399117636,131.6799270276496
320.67628777149605,115.31885459376085
209.25081248226837,55.63299152801159
371.1324504128705,90.41486552513537
377.1190507290376,108.74669545169378
332.5247598459582,87.07026708259313
342.2723024422151,107.76277640813504
317.58756045418846,82.75042680071881
274.33753489147296,81.59964030642483
398.0545510653248,132.99138859495204
393.9492814629691,140.4164696599756
332.3165817449826,125.86045052874948
295.359039435618,73.4424687591486
415.4276156244888,133.8178502694224
409.6045545145818,152.26145903018556
478.2472125489873,164.28679928134264
236.60993843268471,67.11058974420017
211.0680908553943,43.25119942222942
187.02836897831924,38.86717237742118
429.86010333353886,123.67133969273279
168.41848201613334,53.43940551163118
385.4969126349973,131.18633213943522
654.0556786451167,190.43289022060813
676.8047446566318,197.21977027719325
454.4686639740813,164.10903368545442
171.33546815557392,47.0594859368005
398.9618651619161,102.88069898717019
201.06286736007542,52.57659101426761
195.14506690308932,40.29650376699218
386.56558533359754,111.8512086057626
634.8225792010155,203.02399673944785
131.61774714370463,22.95671347041901
549.3281880489667,196.3770671529584
418.5085603781101,124.9720832747317
608.9343692962186,186.905577485963
419.7797909751456,138.7578637175418
442.0662581361531,118.48647596150009
455.04443607524234,118.37328298852968
283.89031571566983,86.93806965727697
426.952157682245,156.1060752287863
220.40116200169624,49.72022080326329
841.6552456087493,248.44176413916713
451.46574203072026,131.47267194016484
239.32350609236482,70.89316628969375
365.09680710915217,94.70513016704655
331.9098692583482,76.10371095581507
187.90002805945446,45.86285176971328
291.63426147737437,79.05998151734512
333.59723841590846,84.52424239444451
154.95700675251635,56.785327634522986
583.5822776413307,202.42723823066964
501.43249933225525,139.4234531236232
363.91671296892554,111.40612437850015
119.33199101256352,21.907505162351708
736.6486550143686,285.56856970799345
615.1797444693084,221.79168355532312
453.2307146672431,148.68060538475734
793.5638222916975,270.43954258303353
377.73103797499556,118.13513719581942
