simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd,redshift,mass1_detector,mass2_detector
18933,61719.5273,1509885574.93,1.653913,-0.45832805,94.762235,-26.260263,0.44470142,831.19019,3.4819202,1.4218646,0.9868356,-0.43259737,11.912231,0.17626,0.502247,0.030507,0.204891,44.669463,0.902739,672.878138,190.903071,0.167403,4.0648041,1.659889
18985,62022.7421,1536083339.7,6.1732574,-1.085768,353.701595,-62.209924,2.282345,248.63391,9.1226597,1.4842585,0.87237364,-0.44796652,11.877282,0.18454,0.136175,0.021221,0.035224,40.397895,0.653007,303.156608,50.744227,0.0539283,9.6146292,1.564302
18996,61998.2223,1533964820.64,1.9403987,-0.64484347,111.176656,-36.946809,1.2522262,486.46175,7.921186,1.6647705,0.89158428,0.4216499,11.727617,0.20963,0.134876,0.001901,0.04218,36.620816,0.313209,916.398678,320.496586,0.1020945,8.7298955,1.8347344
19017,61582.6836,1498062282.16,3.8977937,0.28178353,223.327128,16.145007,0.60989456,890.76381,3.2762103,1.2557751,0.54776996,0.019497519,11.980827,0.15478,0.165696,0.021911,0.061029,47.096557,0.819708,817.519953,231.227753,0.1782423,3.8601696,1.4796073
19066,61136.1049,1459477885.42,0.23621467,-0.15872938,13.534104,-9.094524,1.3854428,156.04327,2.2003,1.3660257,0.59973943,-0.21753685,11.939209,0.16896,0.191968,0.003327,0.088737,39.59538,0.184294,371.705171,129.068129,0.0343254,2.2758262,1.4129151
19072,62847.1624,1607313246.49,0.53169817,0.66363294,30.464061,38.023367,0.81387748,341.83172,5.0054669,1.1496602,0.33296818,-0.47587574,12.009583,0.14137,0.056546,0.022433,0.011134,24.679199,0.686685,325.590348,101.347093,0.0731543,5.3716383,1.2337628
19086,63820.3983,1691400829.29,6.0926374,1.1505872,349.082409,65.923791,2.1329331,593.39839,12.004632,1.4270912,0.88565564,0.078377247,11.91023,0.17694,0.097317,0.016967,0.024493,45.547316,0.532995,1069.59678,323.597371,0.1228656,13.4795883,1.6024316
19152,62466.6692,1574438635.14,6.2803609,0.54697588,359.838173,31.339409,0.93282546,501.70073,3.9678755,1.1382737,0.0028344251,0.20886047,12.012926,0.13993,0.024176,0.011909,0.004482,63.183125,0.595567,599.678599,168.026388,0.1050854,4.3848413,1.2578896
19169,63411.1637,1656042959.86,3.4356916,-0.13421714,196.850628,-7.690076,0.38159699,392.64227,2.5963368,1.1552174,0.5549944,0.075871535,12.008138,0.14207,0.218568,0.027742,0.085013,27.613239,0.928071,426.396319,135.476014,0.0834397,2.8129744,1.2516084
19182,62700.8222,1594669457.02,5.8901807,0.048347812,337.482495,2.770126,0.55352755,849.47465,10.13937,1.6557854,0.91916043,0.032288659,11.737382,0.20832,0.120541,0.002428,0.036198,59.429992,0.850675,675.523372,215.146402,0.1707424,11.8705904,1.9384982
19183,63181.9845,1636241876.78,2.5078564,-1.0079247,143.689587,-57.749831,1.3056171,370.84693,7.6128821,1.2715183,0.55765963,-0.37624437,11.975584,0.15679,0.02625,0.002016,0.007436,64.677909,0.262082,691.782948,201.61313,0.079044,8.2146348,1.3720242
19203,64060.7644,1712168464.46,0.90313116,-0.048255891,51.745604,-2.764859,2.5594646,738.27772,13.17222,1.7264357,0.98123288,0.30746982,11.655004,0.21875,0.196321,0.015756,0.055062,39.341175,0.835295,692.012156,173.794406,0.150253,15.1513856,1.9858378
19221,61401.3188,1482392366.2,2.1724195,1.0819204,124.470469,61.989473,2.9484211,767.29356,3.0112116,1.3098817,0.66720808,-0.11157548,11.962028,0.16171,0.216088,0.01857,0.08746,54.875745,0.9814,718.415118,224.27956,0.1556419,3.4798823,1.5137542
19229,61120.798,1458155366.68,0.45694418,0.76204697,26.180973,43.662075,2.4051382,186.32558,10.297966,1.1942422,0.93407243,-0.48244053,11.998632,0.14698,0.299344,0.104761,0.05931,44.293717,0.740855,191.113564,50.137838,0.0407949,10.7180705,1.2429612
19243,64279.0337,1731026928.27,5.523372,0.14778917,316.465904,8.467696,1.2372353,429.15565,4.0180511,1.3921634,0.86312777,-0.44412765,11.927637,0.17236,0.304055,0.028033,0.112015,54.866968,0.32741,586.166124,199.818741,0.0907504,4.3826908,1.5185028
19259,64115.037,1716857612.72,2.1860651,-0.80412459,125.252304,-46.072945,0.59386946,149.26017,4.5085845,1.4616551,0.94613278,0.26909342,11.889875,0.18154,0.385333,0.032003,0.138502,41.691208,0.828782,233.31292,74.698859,0.0328682,4.6567736,1.5096971
19274,61049.4904,1451994385.38,3.7265002,1.390082,213.512734,79.645832,1.3210896,446.60021,10.752469,1.3805292,0.84244895,-0.42658883,11.932732,0.17085,0.089519,0.018342,0.021702,42.066998,0.24712,1058.61228,316.025433,0.0942201,11.7655677,1.5106028
19314,62321.0318,1561855567.94,3.3217437,0.84041102,190.321895,48.152005,0.71656673,571.70487,12.948276,1.3178546,0.90647835,-0.47972012,11.959072,0.16273,0.142072,0.045619,0.029396,58.451701,0.754065,818.035123,231.030153,0.118692,14.4851328,1.4742734
19349,63824.9575,1691794750.29,3.327282,-0.17381845,190.639216,-9.959064,2.2546566,312.92748,6.0762563,1.1033736,0.65521234,0.0059470311,12.020221,0.13555,0.160018,0.057686,0.031621,27.811841,0.63179,425.02476,133.783425,0.0672429,6.4848414,1.1775676
19357,63385.3289,1653810834.09,5.0711812,-0.15207937,290.55728,-8.713506,2.554531,757.4846,16.321335,1.6033689,0.97774863,0.45185807,11.787283,0.20087,0.16026,0.021971,0.042146,69.461063,0.832572,668.139342,216.212544,0.1538236,18.8319415,1.8500049
19367,61467.2226,1488086452.86,5.4671344,-0.20962669,313.243727,-12.010725,1.938303,743.34771,16.179604,1.3823221,0.96597904,-0.065002069,11.931695,0.17108,0.196851,0.061903,0.041128,63.934684,0.35929,911.862517,347.532856,0.1511968,18.6259084,1.5913248
19368,62653.1664,1590551998.75,1.6118934,-1.0518853,92.354689,-60.268588,0.30489556,336.82145,2.558769,1.1728128,0.63885128,0.13281795,12.004339,0.14428,0.25067,0.027738,0.100052,36.084558,0.953878,255.910534,68.112491,0.0721329,2.7433404,1.2574112
19370,61981.8394,1532549341.71,4.4289891,0.71305615,253.762383,40.855108,0.31475593,755.27914,11.085426,1.3678076,0.80769032,-0.18741365,11.938519,0.16919,0.052968,0.003576,0.015057,70.730944,0.950872,874.02874,314.699964,0.1534142,12.7860878,1.5776487
19401,63182.2977,1636268937.93,5.8671475,0.012190235,336.16279,0.698449,3.0763797,733.30196,2.8301122,1.4403819,0.7375083,0.054164153,11.9028,0.1787,0.225208,0.006152,0.100432,32.726528,0.997874,588.844035,195.798786,0.1493258,3.252721,1.6554681
19431,63682.9101,1679521850.27,1.5302178,-0.22643895,87.675022,-12.973996,2.5192774,427.53411,6.2439895,1.1013114,0.74131614,0.23622692,12.020545,0.1353,0.209128,0.070249,0.042789,73.169739,0.812531,442.486297,158.56973,0.0904271,6.8086154,1.2008998
19432,61365.3492,1479284591.58,3.5383728,0.28409824,202.733828,16.27763,0.76297209,764.49473,14.674618,1.411894,0.89976621,-0.12498314,11.917701,0.17495,0.063826,0.000248,0.019377,40.139385,0.722785,1043.416134,364.252945,0.1551234,16.9509946,1.6309118
19467,64495.4484,1749725163.61,2.890876,0.041563642,165.634994,2.381421,0.8086798,280.39847,4.5429811,1.2862178,0.56392121,0.0093420101,11.970511,0.15867,0.117711,0.022125,0.034658,44.633787,0.690454,366.402076,94.634519,0.0605356,4.8179932,1.3640798
19470,63880.4531,1696589567.96,2.818449,-0.69537416,161.485232,-39.842005,0.58835686,569.35433,4.9118977,1.426635,0.60025024,-0.15308797,11.910327,0.17688,0.081575,0.006233,0.027729,34.086932,0.831854,496.6792,152.634838,0.1182386,5.4926736,1.5953183
19474,63481.2823,1662101208.89,1.8247057,0.4501537,104.547935,25.791907,1.0790589,532.51192,7.7943854,1.5690854,0.94478321,-0.47870028,11.81684,0.19609,0.269955,0.032083,0.074696,62.603912,0.472158,692.881731,252.379928,0.1111007,8.6603471,1.7434119
19496,62465.5207,1574339404.39,2.8705644,-0.67731986,164.471225,-38.807569,1.0387971,308.28663,3.896543,1.1663167,-0.081111155,-0.27533212,12.006057,0.14346,0.01063,0.005175,0.002043,68.853346,0.507257,465.796457,161.761359,0.0662895,4.1548429,1.2436313
19531,64405.0412,1741913979.97,3.7217005,1.291337,213.237731,73.98816,0.38563864,398.13174,5.2880659,1.3188515,0.50276428,-0.39520198,11.958698,0.16286,0.058698,0.010616,0.016269,30.372755,0.926558,375.007956,83.622754,0.084543,5.7351349,1.4303512
19533,62376.2024,1566622302.67,2.1705563,-0.040129562,124.363715,-2.299255,1.2070287,561.88913,9.915617,1.5343555,0.8600626,0.13353746,11.843896,0.19131,0.083805,0.00323,0.024639,47.56727,0.355798,1074.705139,354.056085,0.116797,11.0737313,1.7135636
19542,63221.5531,1639660604.93,2.1526595,0.80922031,123.338304,46.364908,2.337985,298.60504,5.0545936,1.5160758,0.96771258,0.22780739,11.85558,0.18884,0.408085,0.033243,0.14058,21.527872,0.694114,360.616807,65.887579,0.0642969,5.3795883,1.6135548
19552,63292.0057,1645747714.07,3.4460475,-0.080651393,197.443978,-4.620984,0.70038162,722.8835,7.5544991,1.2435365,0.97295034,0.2701959,11.984309,0.15323,0.439299,0.101612,0.103534,31.283014,0.764596,709.403653,203.580377,0.1473814,8.6678918,1.4268107
19597,61574.6185,1497365453.39,5.911556,0.33876941,338.707209,19.410057,2.2823288,678.3232,15.609844,1.356594,0.96012926,-0.17028651,11.94372,0.16773,0.197138,0.064807,0.04033,29.097103,0.652995,770.838412,205.825728,0.1390189,17.7799073,1.5451862
19619,62436.6044,1571841042.17,2.4182231,-0.68919806,138.553978,-39.48814,0.82862387,804.00921,8.757329,1.2222853,0.63998657,-0.28001869,11.995165,0.15048,0.041946,0.01161,0.009256,32.168822,0.675891,961.64643,310.845769,0.1624174,10.1796716,1.4208057
19641,64432.4858,1744285191.54,4.9776484,-0.42290306,285.198245,-24.23056,2.8615813,333.59034,6.6676397,1.4824753,0.93077546,-0.2140854,11.878591,0.1843,0.299238,0.039583,0.08376,66.751408,0.961052,300.227899,97.358259,0.0714734,7.1441986,1.5884329
19665,61734.9061,1511214308.87,0.49358099,-1.2365616,28.280108,-70.849761,1.3630536,339.00573,5.5426483,1.1841896,0.67225194,0.15626866,12.000858,0.14572,0.16592,0.046172,0.038155,74.146311,0.206252,490.121006,121.43548,0.0725784,5.9449248,1.2701362
19704,61057.6624,1452700446.26,5.4305101,1.0291982,311.145309,58.968713,0.65466151,397.26867,16.992622,1.4349895,0.96478248,0.34987,11.905473,0.17799,0.155548,0.039392,0.035401,69.263432,0.793254,360.927257,95.515524,0.0843696,18.4262827,1.556059
19712,62933.1766,1614744876.52,3.6483588,-0.18674278,209.035561,-10.699573,2.5360705,738.8196,3.4004695,1.2627722,0.26692292,-0.35420042,11.978503,0.15568,0.065687,0.010607,0.023077,17.08229,0.822205,826.237303,285.871851,0.1503539,3.9117434,1.4526349
19715,62593.9126,1585432470.05,4.294405,-0.9154814,246.051282,-52.45322,2.1628681,286.47371,5.7802105,1.614725,0.83208799,0.45904237,11.777307,0.20247,0.148239,0.003067,0.052229,49.067291,0.558081,379.440943,106.305983,0.0617927,6.1373853,1.7145032
19740,62553.5504,1581945169.39,2.2627764,1.0208739,129.647538,58.491766,2.0962647,445.33872,4.6160984,1.3234459,0.83443147,0.13279408,11.956985,0.16345,0.276932,0.03889,0.086946,31.668105,0.501618,610.768861,178.19976,0.0939697,5.0498718,1.4478097
19749,61899.3184,1525419524.62,3.9672789,-1.2127139,227.308337,-69.483388,0.73945566,470.05938,9.9119263,1.1069949,0.88511086,0.43099827,12.019677,0.136,0.247954,0.103547,0.044014,59.496912,0.738835,565.89422,199.013389,0.0988633,10.891852,1.2164361
19797,62681.0239,1592958882.95,3.5215429,0.34710425,201.769546,19.887609,0.82294203,342.92725,8.7902212,1.3482034,0.96618962,0.069291957,11.948416,0.16663,0.371811,0.083841,0.088035,67.770441,0.680067,424.749976,163.50454,0.0733775,9.4352257,1.4471312
19827,62571.4572,1583492321.18,3.6510235,-1.1959603,209.188237,-68.523478,2.1673515,371.11709,6.4753432,1.1333898,0.97562712,0.49194854,12.014071,0.13931,0.477314,0.115131,0.111514,47.9235,0.561796,538.186056,142.68405,0.0790987,6.9875344,1.2230395
19847,63501.4392,1663842764.12,5.1851753,-0.4022913,297.088661,-23.049594,1.7526701,256.04352,17.351679,1.178923,0.94628608,-0.32929945,12.002434,0.14505,0.179349,0.084563,0.028888,43.925923,0.180873,907.58964,287.622036,0.0554748,18.3142599,1.2443235
19849,62360.375,1565254819.67,4.4009319,0.04781892,252.154824,2.739822,2.5848105,822.23053,4.3439608,1.4226876,0.98070323,0.30452296,11.911741,0.17637,0.474852,0.040905,0.171047,61.573634,0.84896,862.818001,260.35191,0.1657624,5.0640262,1.6585157
19852,63866.4199,1695377098.25,0.027950737,-0.27925743,1.601459,-16.000272,0.83744413,493.50064,3.7537453,1.5331129,0.97453392,0.20767395,11.844753,0.19114,0.444082,0.019498,0.18442,50.63957,0.669364,569.446435,159.109995,0.1034773,4.1421727,1.6917553
19862,62801.0073,1603325449.36,3.5233033,0.87950441,201.870409,50.391891,0.37776385,470.30033,5.693222,1.2839568,0.38864863,0.16164686,11.971301,0.15838,0.022109,0.001922,0.006544,34.116341,0.929492,450.747221,106.232811,0.0989109,6.2563437,1.4109541
19880,61297.9432,1473460709.07,1.8399065,-0.62623683,105.418877,-35.880727,2.4884175,404.42133,17.375051,1.2051201,0.98976117,0.47263393,11.99611,0.14835,0.370329,0.162425,0.063362,67.563026,0.794158,476.559703,155.535779,0.0858053,18.8659225,1.3085258
19889,64453.9027,1746135611.26,3.4174533,-0.34757113,195.805651,-19.914359,0.78875779,130.92758,6.7915797,1.0615467,0.40482321,0.23761509,12.029045,0.13032,0.043984,0.026017,0.005496,59.025779,0.704727,136.338739,31.621322,0.0289148,6.9879569,1.0922411
19896,62972.9188,1618178604.53,1.2179121,-0.27751376,69.781223,-15.900367,2.517658,434.67312,4.3922977,1.5283661,0.87984949,0.13658974,11.847527,0.1905,0.273677,0.015641,0.104936,27.408703,0.811586,468.409304,115.515822,0.0918494,4.7957276,1.6687456
19916,64317.0671,1734313018.7,1.333909,-0.61509299,76.427356,-35.242232,0.53723263,528.33641,5.1222959,1.4633821,0.77118737,-0.053240333,11.888937,0.18177,0.166013,0.015949,0.054698,53.68286,0.859128,441.290093,139.613541,0.110288,5.6872237,1.6247756
19956,64205.3626,1724661747.08,3.9044231,-0.4105357,223.706965,-23.521963,1.2562945,366.8059,15.546783,1.2347502,0.87630194,-0.16040809,11.989206,0.15209,0.065695,0.012954,0.016074,50.205117,0.309343,732.594475,278.657266,0.0782264,16.7629519,1.3313403
19957,63822.0467,1691543255.65,1.1871701,-0.28085005,68.019836,-16.091523,2.5876776,620.92509,3.6539602,1.285249,0.46023875,0.19447501,11.97085,0.15855,0.108997,0.016085,0.037983,37.392483,0.850472,554.006173,172.828359,0.1281333,4.1221542,1.4499322
19958,63139.1755,1632543176.89,1.1846115,0.23590125,67.873239,13.516146,0.46547741,524.159,8.4429846,1.4174713,0.90226775,0.14064966,11.915134,0.17568,0.220888,0.044643,0.054098,73.405552,0.893607,558.185995,157.383736,0.1094741,9.3672727,1.5726477
19961,63956.6349,1703171670.99,2.8775787,0.36059919,164.873115,20.660812,2.195623,625.67612,14.48072,1.5269911,0.95176953,0.12231912,11.848472,0.19032,0.134305,0.020783,0.034599,45.166083,0.584957,1068.622146,390.059698,0.1290393,16.349302,1.724033
19962,64265.064,1729819943.65,3.0613381,0.8068653,175.401753,46.229976,0.8142966,938.38908,10.222659,1.2657573,0.85942429,0.25910303,11.977536,0.15606,0.15812,0.053204,0.031984,74.43558,0.68638,986.216856,286.026167,0.1868239,12.132496,1.502231
19972,62716.2261,1596000354.62,2.3712918,-0.28899221,135.865012,-16.558034,0.78933312,862.39563,11.894201,1.3220606,0.87895769,0.19054256,11.957498,0.16327,0.12336,0.037159,0.026273,23.759476,0.704319,968.989203,332.294436,0.1730955,13.9530337,1.5509033
20017,64308.8314,1733601447.82,1.1693797,-0.64879424,67.000521,-37.173172,1.3036176,733.76629,7.0018024,1.221091,0.74746746,0.26788509,11.994233,0.15034,0.157764,0.047913,0.033812,66.84165,0.264011,1113.770982,310.827553,0.1494123,8.0479578,1.403537
20022,63823.7595,1691691239.11,4.7201085,1.2148283,270.442296,69.604534,2.9988626,585.44257,14.533204,1.5677456,0.96314865,0.33090451,11.818,0.1959,0.153414,0.022947,0.039764,61.355162,0.989831,441.607701,116.581144,0.1213373,16.2966237,1.7579716
20029,62312.3323,1561103929.14,3.0746811,1.4194634,176.16625,81.329262,2.9086242,383.07583,4.0447121,1.454812,0.64693284,-0.012442363,11.894424,0.18062,0.12636,0.006637,0.049458,61.709901,0.972985,370.447833,77.866871,0.0815133,4.3744099,1.5733985
20065,63726.886,1683321372.2,3.7963669,0.12497159,217.515801,7.160345,1.9032662,663.54861,7.6439061,1.2449338,0.79458559,0.11906223,11.98416,0.1534,0.169456,0.050636,0.03641,45.304631,0.326379,1056.56543,308.277269,0.1362293,8.6852301,1.4145303
20088,61571.9471,1497134645.79,2.4493172,-0.50280378,140.335538,-28.808535,2.4460646,408.96691,12.364125,1.2431693,0.78652167,0.40694237,11.984351,0.15319,0.041315,0.002813,0.011734,36.414223,0.767715,318.597383,103.088937,0.0867163,13.4362962,1.3509723
20111,62694.0821,1594087112.36,4.6119432,0.56657447,264.244881,32.462326,2.5085502,980.49758,21.589539,1.2588388,0.9769147,-0.2631157,11.979768,0.15518,0.185576,0.077268,0.033009,25.443432,0.806231,779.294594,198.846356,0.1943517,25.7855026,1.5034963
20121,61541.6878,1494520242.75,2.0793232,0.61152472,119.136444,35.037786,0.98495601,550.77418,5.0403457,1.4774476,0.83395118,0.35570353,11.881866,0.18362,0.219698,0.020309,0.073779,29.496403,0.5529,699.146539,188.181699,0.1146462,5.6182022,1.6468314
20122,62722.4216,1596535647.59,1.6613246,-0.87093931,95.186888,-49.901147,2.4636777,178.02487,2.5041058,1.1302056,0.15083604,0.19560471,12.014633,0.13891,0.106872,0.01943,0.039097,38.8846,0.778882,176.900405,39.795355,0.0390273,2.6018343,1.1743145
20131,63531.0401,1666400285.57,0.64991948,0.094568159,37.237643,5.418356,1.0151065,791.42208,12.006143,1.3910861,0.97901672,-0.34629187,11.927876,0.17222,0.341305,0.090618,0.076411,16.297887,0.527529,1225.894969,384.169341,0.1600999,13.9283253,1.6137988
20173,61027.9001,1450128988.47,5.0023103,-0.82043331,286.611268,-47.007366,2.9277603,592.111,2.7324939,1.2675158,0.65447187,0.17334019,11.976949,0.15628,0.229816,0.019995,0.094432,28.434506,0.977225,491.12921,167.920223,0.1226185,3.0675482,1.4229367
20178,62172.2599,1549001669.97,6.1729232,-0.15644003,353.682447,-8.963353,0.71461631,602.32058,8.7257099,1.1394354,0.92768234,0.10487366,12.01261,0.14007,0.335877,0.112587,0.068089,71.936565,0.755345,919.304726,276.852125,0.1245764,9.8127274,1.2813822
20187,63548.3165,1667892963.09,4.093707,-0.3736715,234.552134,-21.4098,2.5030937,202.57392,3.1759851,1.0905557,0.80329132,0.030777091,12.023094,0.13395,0.336099,0.05351,0.114168,51.413452,0.802991,352.467048,125.554256,0.0442424,3.3164983,1.1388045
20211,61903.6462,1525793451.93,5.5167741,0.76768003,316.087872,43.984826,1.8937592,885.92106,8.0456638,1.2955248,0.95457047,0.20279029,11.967223,0.15986,0.368986,0.085879,0.086706,52.948573,0.317378,1065.110608,339.440704,0.1773655,9.472687,1.5253062
20258,61903.3253,1525765719.74,1.6626132,-0.29588528,95.260719,-16.952978,1.0023348,368.05892,6.7364535,1.3717974,0.66058928,-0.089152172,11.937011,0.16971,0.068508,0.010822,0.01816,28.863668,0.538336,562.933706,188.971562,0.07848,7.2651304,1.4794561
20265,61842.9277,1520547370.91,4.6691784,0.026321216,267.524216,1.508095,0.43415052,958.62346,10.681952,1.2981861,0.95061129,-0.025754973,11.966271,0.16021,0.29962,0.089193,0.064147,51.655989,0.907228,847.63907,271.812087,0.1904481,12.7163095,1.5454232
20273,63053.5351,1625143846.59,4.0396027,-0.96565901,231.452186,-55.328186,2.6456515,479.69735,13.826582,1.1687858,0.87441999,0.31599328,12.00547,0.14377,0.118713,0.052818,0.020083,37.251292,0.879521,457.664515,88.049786,0.1007635,15.2197968,1.2865567
20319,63752.7462,1685555689.05,5.9674048,-0.7394589,341.90711,-42.367874,1.3717916,275.16129,4.7243419,1.3713642,0.41020176,0.1181193,11.937178,0.16965,0.034435,0.000413,0.012517,42.302159,0.197694,499.990584,136.793912,0.0594502,5.005205,1.4528921
20365,61302.3144,1473838383.68,0.17355787,0.65185011,9.944133,37.34826,0.75981205,995.77006,14.496672,1.404759,0.90344214,0.25669351,11.920734,0.17402,0.074855,0.006956,0.020694,39.870337,0.724965,977.940758,331.606326,0.1970686,17.3535109,1.6815929
20374,64171.6865,1721752134.11,4.6243023,-0.77722728,264.953005,-44.531843,2.5159897,804.29077,8.5831957,1.2832048,0.94761407,0.21819827,11.971562,0.15829,0.343981,0.08768,0.0783,37.80669,0.81061,1179.387687,349.523275,0.1624692,9.9777006,1.4916861
20403,62419.0592,1570325131.9,0.43386443,-0.766006,24.858601,-43.888911,0.4213755,763.90336,8.2613831,1.4318097,0.90740216,0.48399249,11.90821,0.17756,0.229849,0.043846,0.057223,23.32233,0.912527,975.302728,390.951117,0.1550138,9.5420115,1.65376
20425,63420.8231,1656877530.47,4.007577,0.68825412,229.617248,39.434056,2.8477121,375.45904,17.722792,1.3034397,0.93244046,-0.13611317,11.964375,0.16088,0.094938,0.022292,0.02214,43.763109,0.957127,294.219874,67.337927,0.0799762,19.1401936,1.4076839
20481,63188.1971,1636778649.27,2.0349164,0.26188981,116.592121,15.005181,0.52235422,691.45392,12.270281,1.156775,0.88052291,0.15437321,12.007808,0.14226,0.167905,0.075703,0.0281,33.952193,0.866647,778.548422,253.07307,0.1414909,14.0064141,1.3204481
20490,63076.0658,1627090502.6,0.74411176,-1.2801021,42.634463,-73.344448,1.230693,48.784352,5.3680019,1.2934873,0.42945862,0.41277719,11.967948,0.1596,0.038966,0.007253,0.010558,36.370358,0.333585,61.19173,9.68396,0.0109191,5.4266156,1.307611
20496,63931.8129,1701027053.27,2.5926672,-0.48857439,148.548888,-27.993251,2.3176197,801.74243,5.5755868,1.2279894,0.97079593,0.019338265,11.996705,0.15116,0.463172,0.083571,0.12207,69.29057,0.679311,930.676806,271.118298,0.1620005,6.4788346,1.4269243
20498,61212.0655,1466040874.15,0.75852114,-0.31964662,43.46006,-18.314402,2.5375193,396.92281,6.3839126,1.2513156,0.8406949,0.20400399,11.982518,0.15421,0.250006,0.058882,0.059707,32.090301,0.823029,706.040092,249.160772,0.0843002,6.9220777,1.3568018
20515,62963.6783,1617380225.66,1.9320243,-0.23285637,110.696838,-13.341687,2.8738626,549.01516,6.1848621,1.5300958,0.93516934,0.40910649,11.846509,0.19073,0.305763,0.031625,0.09239,36.797956,0.964374,462.6333,140.001619,0.1143053,6.8918246,1.7049939
20557,61732.5456,1511010361.78,1.7213862,0.037756721,98.628164,2.163301,1.0844028,269.81603,5.8371525,1.2006512,0.79846168,-0.065602101,11.997397,0.14779,0.240151,0.059548,0.056984,31.694826,0.467441,419.628216,121.796173,0.0583408,6.1776966,1.2706982
20571,61965.7768,1531161535.95,4.9041899,-0.80124671,280.989383,-45.908055,0.8653925,219.26779,4.6831713,1.2972063,0.8613804,-0.12202656,11.966622,0.16008,0.307502,0.045783,0.0937,33.433336,0.648341,299.742984,74.287838,0.0477676,4.9068752,1.3591707
20621,62816.9379,1604701852.73,5.9980838,-0.075983477,343.664887,-4.353533,1.1059687,371.13106,10.708038,1.4583696,0.8468467,0.24926008,11.891993,0.1811,0.072539,0.00539,0.020483,22.359777,0.448269,558.208907,141.361883,0.0791015,11.5550599,1.5737288
20623,61446.5453,1486299931.71,2.9167867,-0.61573464,167.119568,-35.278996,2.8047523,439.15091,9.1592178,1.3137079,0.73467851,0.26506013,11.960619,0.1622,0.060093,0.012817,0.014431,40.135059,0.943804,337.528681,89.50007,0.0927402,10.0086455,1.4355414
20637,63615.8609,1673728802.1,1.5168903,-0.42310886,86.911412,-24.242352,2.2653212,383.3933,2.6561022,1.0916774,0.44392037,-0.49374738,12.022799,0.13409,0.192388,0.032637,0.069534,71.293997,0.64002,502.233452,181.248879,0.0815773,2.8727798,1.1807335
20660,62190.8247,1550605670.78,2.649628,-0.23430206,151.812502,-13.424519,2.305058,490.41003,5.2026954,1.1601002,0.65036017,0.059490602,12.0072,0.14268,0.171643,0.047726,0.040013,17.738701,0.670039,891.406661,262.640782,0.1028704,5.7378988,1.2794402
20665,63103.3188,1629445165.51,2.1964139,-0.41441077,125.845247,-23.743988,2.2448859,578.52276,9.7458582,1.5206838,0.92157483,-0.013913536,11.853209,0.18945,0.1841,0.029659,0.047241,55.407375,0.624186,795.109678,303.853182,0.1200058,10.9154177,1.7031747
20715,61709.2593,1508998425.76,3.4156174,-0.4736791,195.700461,-27.139813,1.6240432,257.93586,8.4085484,1.2317535,0.97730565,0.44018647,11.993087,0.15167,0.443335,0.113539,0.100708,22.162034,0.053222,736.673435,212.493286,0.0558692,8.8783273,1.3005706
20764,62021.5204,1535977784.04,2.9636313,-0.32820204,169.803566,-18.804592,0.92188739,228.65676,2.8610759,1.11344,-0.28719315,0.31520247,12.018351,0.13681,0.023396,0.011043,0.005274,18.27502,0.604317,283.893785,71.759493,0.0497429,3.0033941,1.1688257
20809,64322.3077,1734765806.61,1.3673822,0.63378766,78.345229,36.313358,0.74610275,571.78717,2.7229698,1.2630979,0.65447187,0.17334019,11.978399,0.15572,0.231241,0.02036,0.094909,31.250318,0.73434,783.12025,219.91543,0.1187079,3.0462078,1.4130376
20861,63557.189,1668659547.95,5.5055664,-0.74966354,315.445719,-42.952557,2.3526221,230.56754,4.1369176,1.1890924,-0.078624181,0.061199401,11.999638,0.14634,0.003795,2.2e-05,0.00138,33.194378,0.704576,466.217655,155.811828,0.0501443,4.3443604,1.2487186
20908,62028.92,1536617109.04,1.1654457,-1.3066059,66.77512,-74.863004,0.12004136,601.90892,10.221707,1.5082918,0.93578231,-0.44025984,11.861567,0.18778,0.205232,0.036899,0.05141,34.819229,0.992804,385.864564,116.889678,0.1244976,11.494285,1.6960705
20926,62178.7639,1549563619.77,0.67170778,0.38040046,38.486021,21.795341,0.11860942,565.3937,5.8226962,1.6774567,0.88934827,0.24253555,11.713495,0.21148,0.191046,0.002552,0.069043,45.423291,0.992974,400.227765,101.615291,0.1174741,6.5067122,1.8745144
20929,61908.2407,1526190418.79,5.7095665,0.47191934,327.134063,27.038986,0.8915384,595.51211,5.2029967,1.1288998,0.9715789,-0.38420567,12.014841,0.13875,0.47855,0.096753,0.122201,22.676089,0.628216,775.154858,243.773733,0.1232712,5.8443763,1.2680606
20930,62063.1521,1539574761.65,4.4795258,0.91286234,256.657923,52.303159,2.5844126,907.23075,8.0854626,1.4534519,0.80700094,0.28382736,11.895305,0.18044,0.105057,0.014935,0.027818,67.429453,0.84875,1065.16995,325.950404,0.1812177,9.5506915,1.7168431
20933,61210.8705,1465937629.99,4.152929,0.57587847,237.945304,32.995406,0.4816537,732.63352,11.010467,1.3166794,0.84842569,-0.17914334,11.959512,0.16258,0.108618,0.031596,0.023478,66.44342,0.88623,704.011915,223.767466,0.1492011,12.6532408,1.5131294
