simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
603,62806.1986,1603773974.52,0.34052325,0.13331411,19.510545,7.638336,1.5688741,403.09889,18.11144,1.4387317,0.87720663,0.0066323888,11.903235,0.17849,0.0,0.300508,0.0,67.778841,0.001922,1191.800518,451.128005
604,64064.5173,1712492715.67,5.4835346,1.0148018,314.183389,58.14386,2.3213761,1194.49,21.567402,1.5337839,0.89970098,-0.0082982551,11.844303,0.19123,0.0,0.318763,0.0,45.760851,0.682063,1365.237403,295.639807
605,63480.5165,1662035044.4,5.6664008,-0.73761495,324.660851,-42.262224,2.9139666,227.55002,8.3287532,1.4646207,-0.20102143,-0.049643912,11.88832,0.18193,0.0,0.102738,0.0,49.524002,0.974205,204.425469,28.309075
606,64491.8067,1749410518.04,4.1629702,0.60775592,238.520623,34.821849,0.31247751,1434.2034,20.055201,1.8183763,0.43884338,-0.035078905,11.516748,0.23316,0.0,0.176158,0.0,27.820483,0.951575,1276.147771,438.611712
607,64206.8552,1724790704.94,6.0453481,0.968986,346.372932,55.518808,1.3875406,679.66251,41.299393,1.5345772,0.22614287,0.032866064,11.843732,0.19134,0.0,0.553559,0.0,60.403506,0.182232,777.726605,237.722256
608,62002.5738,1534340790.27,4.1882263,0.34429762,239.967691,19.726801,2.95729,3116.4151,10.151753,2.0506231,0.14443354,0.040489798,10.624363,0.28503,0.0,0.008755,0.0,22.070072,0.983064,2340.69978,710.727372
609,64285.2866,1731567177.51,4.7270539,-0.16557062,270.840238,-9.486498,2.3047972,210.15418,11.412067,1.3903688,-0.65309437,-0.041912217,11.92806,0.17213,0.0,0.161642,0.0,28.714294,0.669846,249.940333,35.022865
610,63808.6769,1690388102.92,6.1630104,0.67530697,353.114485,38.692239,0.87671892,1174.2304,15.362272,1.4461963,-0.75285397,0.018816496,11.900315,0.17946,0.0,0.204645,0.0,58.581166,0.639677,1666.697559,539.732295
611,64498.9433,1750027123.15,6.1659054,1.1664709,353.280356,66.833859,0.94984121,2910.2759,7.9595217,2.0024637,0.91412167,0.013112326,10.994549,0.26896,0.029514,0.020291,0.001851,29.854051,0.581812,2394.818086,623.190048
612,62097.4234,1542535801.71,4.0048463,0.28375838,229.460791,16.258158,1.2198956,1869.4439,13.950236,2.0336593,0.017395123,-0.0083793776,10.799753,0.27808,0.0,0.040371,0.0,27.214074,0.343744,2628.456699,757.992161
613,62227.4467,1553769811.61,4.2878765,0.42958903,245.677227,24.613638,0.048676676,1622.7581,10.345564,1.6690169,-0.47251509,-0.048619774,11.72335,0.21024,0.0,0.085292,0.0,56.240642,0.998816,1289.697164,315.404212
614,64033.9844,1709854666.75,4.6044694,1.2494015,263.816664,71.585433,0.78855015,491.84847,10.881326,1.3248464,-0.0070346622,-0.034876082,11.95647,0.16363,0.0,0.183485,0.0,56.150993,0.704874,626.635487,222.700145
615,61924.6934,1527611923.75,0.71708881,0.21502658,41.086162,12.320116,0.2642404,2558.7239,22.66499,1.8008106,0.8432025,-0.0084595414,11.546765,0.23031,0.0,0.226572,0.0,26.447988,0.965291,2577.943077,758.457947
616,61816.0506,1518225190.55,4.7611751,0.065408248,272.795239,3.747617,2.856042,460.43726,6.2260097,1.3598497,0.83498573,-0.034357801,11.94197,0.16816,0.218489,0.10378,0.021729,51.085012,0.959507,467.815854,98.628291
617,61610.5891,1500473320.1,1.4075175,-1.4342593,80.644812,-82.177005,0.44788837,1683.8381,7.2915875,1.7069641,-0.1872956,-0.037475937,11.679385,0.21583,0.0,0.045065,0.0,37.907227,0.901364,1513.189192,480.439625
618,62311.7423,1561052950.63,1.7889255,0.95033276,102.497881,54.450056,0.82528988,934.16271,9.0991781,1.6408401,0.13002494,0.029981346,11.752436,0.20618,0.0,0.085307,0.0,23.720352,0.678344,1653.489226,618.413129
619,62871.3901,1609406526.14,5.7500315,-0.004373339,329.452537,-0.250574,1.9435364,323.07167,8.2430047,1.259706,0.31054624,0.036669514,11.979484,0.15529,0.0,0.155369,0.0,37.670611,0.364169,821.993818,301.794539
620,61199.9391,1464993156.43,5.0225795,-0.81027833,287.772608,-46.425529,0.83924342,1341.315,6.5508245,1.6026813,0.61814641,-0.045472392,11.787976,0.20077,0.00666,0.063829,0.0,74.02498,0.668026,1936.142565,582.64817
621,61495.9746,1490570625.73,2.0712658,0.71327951,118.674789,40.867906,0.71142627,627.40615,5.9981886,1.4795824,-0.906471,-0.046623135,11.880606,0.18391,0.0,0.053471,0.0,25.866167,0.757431,623.345431,135.84356
622,61300.8208,1473709330.81,0.054394218,0.40875582,3.116559,23.419983,0.91522484,812.53419,8.0867426,1.4552976,0.22247015,0.013238605,11.894103,0.18068,0.0,0.107897,0.0,46.264045,0.609612,1129.582998,357.129935
623,62383.7473,1567274188.76,0.99139173,0.50313013,56.802562,28.827233,0.42921083,1866.449,9.0905153,1.6905473,0.38702091,-0.034861379,11.700484,0.21337,0.0,0.080389,0.0,35.638086,0.909294,1910.279348,589.435833
624,63709.6227,1681829823.04,3.3132435,0.44629594,189.834869,25.570874,1.1614201,2278.7222,14.032145,1.9596179,-0.24465616,0.049843239,11.171872,0.25903,0.0,0.059506,0.0,41.201926,0.398037,2446.570993,668.260061
625,62672.2985,1592205009.57,4.3560924,-0.39455492,249.58571,-22.606332,2.1465233,830.68796,9.1212048,1.3920579,-0.54323789,-0.017135793,11.927659,0.17235,0.0,0.12535,0.0,63.722203,0.544445,1654.620693,523.111815
626,61184.5451,1463663116.07,3.9709217,0.18233911,227.517054,10.447261,0.024972593,2805.2553,28.828457,1.963611,0.60189124,0.0041711556,11.15798,0.25988,0.0,0.205277,0.0,22.971593,0.999688,1787.543306,612.777005
627,63139.3269,1632556265.27,3.4174074,-0.78047604,195.803021,-44.717983,2.6142973,1884.016,57.003834,2.0026903,0.1614072,0.0029700809,10.99317,0.26902,0.0,0.365866,0.0,28.957574,0.864171,2032.60555,642.994699
628,62090.4218,1541930865.37,2.9959133,-0.41653498,171.653188,-23.865696,1.9988826,462.61044,25.268955,1.4243235,-0.64790676,-0.020815094,11.91096,0.17659,0.0,0.36113,0.0,34.665668,0.415131,1009.058914,301.477245
629,62807.3382,1603872440.4,4.6217538,1.0408177,264.806987,59.634461,2.465213,1076.2972,15.943134,1.5262752,0.52478725,0.0056228998,11.849018,0.19022,0.0,0.221409,0.0,65.298561,0.779844,1117.311538,295.37457
630,63346.842,1650485569.06,3.3977988,-0.37634667,194.679531,-21.563076,2.9215875,942.05803,37.018959,1.5234893,-0.7513614,0.0084885319,11.851259,0.18983,0.0,0.460975,0.0,19.173793,0.975896,1051.009275,372.628189
631,61031.6634,1450454136.11,4.9187404,-0.70637096,281.823065,-40.472075,2.5342768,1749.8095,7.6219285,1.8567638,0.17396107,0.045982818,11.44443,0.23959,0.0,0.029684,0.0,58.055801,0.821183,2077.374189,569.697154
632,61332.0771,1476409875.42,3.7756639,-0.69371187,216.329606,-39.746762,0.54466744,880.93387,26.293107,1.6410201,-0.32793728,0.006812618,11.752289,0.2062,0.0,0.287353,0.0,42.329782,0.8553,1149.552481,455.772128
633,61247.9531,1469141567.81,5.2454604,1.2268947,300.542743,70.295888,1.6536017,266.99301,12.936624,1.3717127,0.36435141,0.0075918382,11.937044,0.16969,0.0,0.216,0.0,18.73628,0.082711,1072.836243,487.658875
634,62158.4987,1547812709.34,1.2974103,-0.64427257,74.336134,-36.914099,1.0837155,612.51435,15.154523,1.4811019,0.55276659,0.018899524,11.879578,0.18411,0.0,0.224571,0.0,54.557199,0.468048,983.831297,322.231766
635,64288.6004,1731853492.71,4.7259967,-0.16394093,270.779665,-9.393123,2.6682302,1158.895,6.8597146,1.6508255,0.79020129,0.028093079,11.743031,0.2076,0.066484,0.064214,0.000446,63.986104,0.89004,1494.725703,452.129265
636,63652.1479,1676864000.88,4.2504889,0.13219063,243.535075,7.573965,2.5301729,1646.6634,18.607089,1.7755681,-0.63745122,-0.011927804,11.58652,0.2263,0.0,0.145761,0.0,72.988028,0.818834,1979.482553,583.537287
637,62689.3513,1593678370.68,1.6304861,-1.1588785,93.419972,-66.398847,0.65639028,1608.7432,17.310917,1.9096322,0.80747876,-0.015350985,11.322022,0.24907,0.0,0.131598,0.0,47.408654,0.7922,1786.215653,653.370992
638,63465.8455,1660767471.47,6.0573042,0.97948724,347.057966,56.120485,2.5181796,1736.3302,10.242414,1.6193517,-0.86527933,-0.010131459,11.772653,0.20313,0.0,0.087697,0.0,70.179229,0.811891,1426.439394,484.192513
639,61725.9971,1510444568.53,3.903313,-0.11509006,223.643361,-6.594175,0.27264058,767.27514,12.870433,1.6639749,0.10550043,-0.0064833507,11.72827,0.20951,0.0,0.129199,0.0,67.554121,0.963063,821.077421,208.609195
641,63088.896,1628199035.57,0.76380595,0.18000085,43.762857,10.313289,1.8719496,397.33693,6.4918005,1.399972,0.46880347,-0.040910723,11.924358,0.17337,0.005323,0.094323,0.0,55.194834,0.296622,1243.910615,367.762993
642,61376.0631,1480210271.6,5.6923055,0.014588209,326.145081,0.835843,2.9977902,1081.9173,6.3447734,1.5412989,0.52303416,-0.013480678,11.837287,0.19228,0.000932,0.068694,0.0,62.874285,0.989678,854.168673,211.766861
643,61113.7338,1457545022.14,3.9499781,0.39914281,226.317074,22.869198,2.1020328,1620.4898,38.217423,1.6458689,-0.47112699,-0.0089312326,11.747041,0.2069,0.0,0.414517,0.0,25.429356,0.5066,1958.056627,689.906203
644,61826.719,1519146939.91,1.9947617,1.3464732,114.291427,77.147232,2.3866715,1098.4769,8.609803,1.5938679,-0.033556806,-0.03466149,11.796425,0.19953,0.0,0.084711,0.0,31.927174,0.728326,1383.222358,475.155185
645,63481.9529,1662159146.18,3.9825333,-0.65632322,228.18235,-37.604551,2.2468122,2128.9255,8.1707076,1.9397725,-0.099069429,-0.038498117,11.238534,0.25488,0.0,0.016537,0.0,29.094438,0.62569,2022.464946,579.905654
647,63720.4777,1682767693.4,4.1280335,-0.10235222,236.518897,-5.86435,2.4755229,1780.0532,18.240789,1.8647193,-0.047132556,-0.021969621,11.427649,0.24097,0.0,0.129142,0.0,22.599066,0.786256,1728.428677,553.112002
648,63822.2068,1691557084.47,0.18584913,1.0130872,10.648371,58.045621,1.0366822,830.67199,18.790308,1.6710678,0.19957624,-0.031701311,11.720893,0.21054,0.0,0.203225,0.0,27.35175,0.509079,1034.731942,261.884817
649,62130.8608,1545424787.27,3.2421836,0.69666885,185.763437,39.916185,3.0474521,1509.9148,14.70192,1.5723934,0.19114549,0.033198089,11.813771,0.19655,0.0,0.180023,0.0,19.363833,0.995572,1539.802775,391.729947
650,63817.4213,1691143618.45,4.2600671,-1.4478103,244.083865,-82.95342,0.82853273,939.66743,13.767994,1.6886458,0.87290763,-0.041590329,11.702046,0.2131,3.2e-05,0.155976,0.0,22.278383,0.675958,1387.430181,517.589668
651,61604.3438,1499933725.45,5.7721017,-0.38747946,330.717066,-22.200938,0.9992799,567.59528,15.278236,1.5699056,0.021011969,-0.029873623,11.816097,0.1962,0.0,0.184395,0.0,32.142426,0.540908,956.009429,209.893848
652,61540.8735,1494449885.49,1.8148269,-0.5048804,103.981922,-28.927516,1.6084017,354.36597,7.2698704,1.3159312,0.35888506,0.01958349,11.959792,0.16248,0.0,0.123725,0.0,71.74078,0.037597,561.592675,211.130131
653,61659.5467,1504703254.39,2.9599966,0.92772345,169.595313,53.154638,0.16433975,576.15342,5.8838613,1.5386689,0.20379739,-0.0087291961,11.840046,0.19191,0.0,0.056765,0.0,19.030675,0.986527,435.459221,102.558487
654,62133.8721,1545684964.89,4.8716413,0.55555196,279.124486,31.830783,2.2554269,830.06582,19.48461,1.5938804,0.21511395,-0.012535947,11.796415,0.19953,0.0,0.2388,0.0,30.279464,0.632387,936.46499,271.728005
655,61075.2488,1454219915.48,4.6225397,0.19955613,264.852015,11.433724,2.5308906,2202.9929,7.9316819,1.7083883,-0.57287564,-0.030960762,11.677536,0.21604,0.0,0.047256,0.0,66.400265,0.819246,1408.476463,521.151556
656,61550.0085,1495239155.24,5.8441969,-0.11301474,334.847817,-6.475268,0.37895069,1255.31,9.1661272,1.7017594,0.17689968,-0.044815825,11.685963,0.21505,0.0,0.075322,0.0,57.468255,0.929053,1413.870354,448.073599
657,62586.938,1584829860.86,4.8724316,-0.28947383,279.169767,-16.585629,0.7377303,1126.3267,15.303317,1.5529021,0.74935097,0.0069922187,11.829514,0.19386,0.0,0.211242,0.0,28.137968,0.739997,1235.473555,390.108345
658,61819.5439,1518527012.76,3.0960169,0.60770122,177.388702,34.818715,1.2519718,2014.0716,35.791157,1.8362178,0.89704413,-0.025569223,11.483954,0.23612,0.0,0.35202,0.0,53.568842,0.313451,2402.306987,811.793529
659,63997.3443,1706688962.95,5.5567572,0.23697915,318.378735,13.577905,2.9126581,2331.5113,10.160941,1.8923285,-0.95901117,0.028907628,11.365858,0.24586,0.0,0.030738,0.0,15.443725,0.973909,1916.63985,568.079511
660,61838.3524,1520152062.04,5.7846786,-0.29483603,331.43767,-16.89286,2.6551009,1249.0358,13.870819,1.793332,0.98389686,0.040138714,11.559192,0.2291,0.164592,0.136311,0.005093,25.022683,0.883978,962.748365,241.944782
661,61183.6833,1463588653.48,3.1870587,-0.47968847,182.605013,-27.484125,0.55535415,3237.7503,8.468332,2.0508228,-0.61350481,-0.033764176,10.621275,0.28514,0.0,0.0,0.0,30.678604,0.849714,2191.232657,594.861235
662,61523.4533,1492944781.7,3.5520778,-0.51312455,203.519066,-29.399871,0.76890648,1078.4649,7.2032822,1.6603147,0.63656814,0.001550887,11.732224,0.20898,0.0,0.064537,0.0,26.266965,0.718671,1105.440752,345.49749
663,62428.5717,1571147016.41,5.2445701,0.094288055,300.491732,5.402308,0.4687137,1027.6476,7.3818434,1.7259042,0.56633687,-0.033074915,11.655224,0.21867,0.0,0.054832,0.0,69.498671,0.89215,1019.590965,246.033445
664,63439.7927,1658516507.44,3.7848114,-0.77059072,216.853719,-44.151596,2.8574158,452.36882,11.789185,1.6037167,-0.61662283,0.034367077,11.786936,0.20092,0.0,0.115179,0.0,62.53918,0.959893,419.928176,84.362383
665,64258.135,1729221285.65,2.6439178,0.68296326,151.485331,39.130912,0.474495,1515.5054,10.684078,1.6924098,0.12583134,0.045957037,11.697501,0.21366,0.0,0.095459,0.0,61.940053,0.889524,1349.753587,481.994185
666,63827.3838,1692004375.6,3.8861914,-1.3322642,222.662366,-76.333116,2.5063005,1123.9765,18.585364,1.6501123,-0.86711883,-0.0027208398,11.743325,0.2075,0.0,0.17939,0.0,69.971911,0.804898,1377.015832,452.190289
667,62190.5979,1550586075.41,3.2742427,-0.50111745,187.600288,-28.711915,2.4654502,442.7831,7.0449937,1.4448001,-0.58760408,0.042004361,11.901213,0.17927,0.0,0.079891,0.0,63.652268,0.779993,495.724872,85.454964
668,62474.5617,1575120547.81,4.790031,0.095737099,274.44856,5.485332,0.90244836,433.49736,7.7073056,1.5550388,0.15032452,-0.041166949,11.827197,0.19416,0.0,0.081674,0.0,35.350308,0.61969,563.760616,130.216201
669,61765.6426,1513869936.06,4.4451003,0.46077305,254.685487,26.400351,1.9821623,1233.4967,14.329259,1.5151227,0.77624592,0.035310199,11.856045,0.18872,0.0,0.208713,0.0,38.0498,0.399862,2603.641243,663.894963
670,61233.6853,1467908826.19,4.1638414,-0.6037148,238.570539,-34.59031,2.5315152,1298.5437,7.3461688,1.5271336,-0.42737733,0.0045586336,11.848367,0.19034,0.0,0.072367,0.0,18.973871,0.819604,1090.418749,382.492749
672,63806.5657,1690205692.07,0.32525051,0.36103152,18.635482,20.685582,1.2889842,1316.9892,22.860371,1.7689435,0.65949007,-0.041554561,11.596525,0.22526,0.0,0.232177,0.0,27.654272,0.278097,2501.772813,821.179792
673,63322.3531,1648369727.5,1.6526843,0.71347668,94.691835,40.879203,0.87677794,1672.5784,47.35528,1.886955,0.90465576,0.026236006,11.378629,0.24489,0.0,0.432472,0.0,17.09255,0.639631,1703.494447,466.388111
674,61413.0078,1483402292.12,2.268873,1.1132985,129.996847,63.787305,1.3745557,333.66001,5.6690623,1.3808779,-0.86025836,-0.043121712,11.932529,0.17089,0.0,0.064005,0.0,63.146949,0.194983,613.772317,267.610112
675,63174.8013,1635621247.26,1.4666271,1.1425824,84.031543,65.465149,2.5741073,712.6629,7.0371461,1.5303324,0.54692049,-0.04562703,11.846377,0.19077,0.0,0.08232,0.0,18.13756,0.843255,988.197289,377.07111
676,61107.9015,1457041105.43,0.88672165,0.36205661,50.805408,20.744316,0.015013752,1453.831,13.394273,1.7070143,-0.64396996,-0.017498901,11.679317,0.21583,0.0,0.109321,0.0,40.634084,0.999887,1081.198416,386.450975
677,62173.0427,1549069306.44,2.0379196,-0.28746577,116.764192,-16.470575,2.7082169,1743.1133,9.4623431,1.8382789,0.15743523,0.0069933457,11.480453,0.23646,0.0,0.052406,0.0,71.825497,0.907553,1487.288159,487.275107
678,62212.4491,1552474021.0,4.5335997,-1.1711717,259.756129,-67.103195,0.91297165,1190.7362,7.0301537,1.7008473,0.98003192,-0.030954198,11.686794,0.21492,0.349168,0.064395,0.056098,20.980848,0.611397,1748.929715,600.152432
679,61113.6822,1457540561.07,4.1319562,-0.05504695,236.743651,-3.153958,0.38572268,1546.0195,33.181774,1.3824497,0.87225289,-0.019150451,11.931622,0.1711,0.0,0.576949,0.0,30.898244,0.926527,1313.689164,376.550796
680,63171.3238,1635320796.96,2.5921368,-0.82549398,148.518499,-47.297321,2.4133864,1052.9953,6.7787969,1.458288,-0.72785423,-0.034625998,11.892049,0.18109,0.0,0.071329,0.0,21.113229,0.746369,812.782407,274.359188
681,61001.179,1447820282.35,5.874813,0.60689815,336.60199,34.772703,2.3210035,716.9556,13.183803,1.6174757,-0.6754054,0.0094772679,11.774601,0.20286,0.0,0.128396,0.0,67.354626,0.68179,1227.172596,407.101359
682,63472.2002,1661316512.02,5.3873491,-0.61354843,308.672366,-35.153736,0.32838264,3668.6433,36.219126,1.9189665,0.47526837,0.035624796,11.29701,0.25084,0.0,0.285517,0.0,50.683382,0.946565,2828.698823,840.81196
683,61543.0672,1494639428.12,1.6638815,0.43198292,95.333388,24.750798,0.59921948,2190.7065,11.773222,1.8539556,-0.89772887,0.028548526,11.44935,0.23912,0.0,0.054154,0.0,70.187601,0.825776,1754.476062,553.397876
684,63620.7542,1674151580.51,6.0968216,-0.6972725,349.322146,-39.950771,0.35755234,153.17897,12.733619,1.1983641,-0.3783893,0.021559245,11.997871,0.1475,0.0,0.250523,0.0,62.516169,0.936756,145.550705,22.589661
685,61071.5758,1453902566.45,4.3573981,0.67607038,249.660521,38.735979,0.92899744,843.65585,8.4864608,1.5168546,0.0074354956,0.022042452,11.855213,0.18895,0.0,0.0984,0.0,38.898623,0.598637,1028.41701,278.918373
686,61476.2611,1488867380.33,1.9285981,0.022415494,110.500532,1.284313,2.4204775,2006.2107,26.536729,1.8219288,0.95431172,-0.0039940307,11.512827,0.2337,0.0,0.268017,0.0,58.934765,0.75107,2625.035226,851.170589
687,61784.1426,1515468335.81,6.1115737,0.55687987,350.167379,31.906866,2.6255669,1495.1035,9.5184982,1.6826262,0.33207346,0.017441428,11.708302,0.21222,0.0,0.086491,0.0,64.960071,0.869787,1433.851284,460.948372
688,63175.5334,1635684505.7,3.5204656,-0.62815265,201.707821,-35.990496,2.1433261,1508.1553,8.2647098,1.6982391,0.5663284,-0.0087720412,11.689707,0.21453,0.0,0.071407,0.0,38.127223,0.54176,1761.79461,588.976903
689,62847.0136,1607300390.26,0.047955358,-0.49607657,2.74764,-28.423094,0.33050037,807.68805,19.439209,1.4690498,-0.59049183,-0.030640124,11.886141,0.18251,0.0,0.260041,0.0,21.830515,0.94588,773.693076,288.524177
690,61753.5817,1512827878.94,2.2685089,0.75730723,129.975986,43.390508,0.458061,1202.5011,24.214598,1.8656953,0.86490905,-0.032911308,11.425213,0.24114,0.0,0.219126,0.0,43.075779,0.896912,1406.906223,400.58468
691,61986.3099,1532935590.78,3.3066728,0.38916566,189.458396,22.29755,1.01432,1032.1998,39.138366,1.6826968,-0.61582341,0.036598783,11.70821,0.21223,0.0,0.397167,0.0,27.906819,0.528197,1277.989145,393.647046
692,62909.9681,1612739661.15,1.8835973,0.31375003,107.922176,17.976553,0.97036324,534.25005,7.6500309,1.234028,-0.089102186,0.048442022,11.990122,0.15199,0.0,0.141552,0.0,54.149623,0.565,715.083519,172.019675
693,63592.067,1671673007.07,2.0867478,-1.0546816,119.561842,-60.428804,2.2472446,655.07469,8.6661548,1.6338987,0.63944678,-0.027998835,11.758858,0.20519,0.0,0.090461,0.0,62.591159,0.626027,805.685453,179.894525
694,63597.1387,1672111205.57,5.0186813,-0.9659369,287.549257,-55.344108,2.3013839,1433.4895,26.54658,1.6675261,-0.049211041,0.041504772,11.725105,0.21002,0.0,0.288448,0.0,43.762001,0.667307,1605.437245,495.604472
696,63704.3687,1681375871.99,3.9958425,0.076123507,228.944911,4.361556,2.089067,852.01495,9.5398993,1.4888987,0.072976112,-0.021093571,11.873983,0.18517,0.0,0.121885,0.0,56.655652,0.495379,1369.009616,482.78897
698,64399.6239,1741445925.65,3.7366092,-1.0332911,214.091937,-59.203219,0.48568384,660.82587,5.9757243,1.6105006,-0.37967339,0.014118801,11.78153,0.20186,0.0,0.039981,0.0,47.038486,0.884356,587.572297,139.414439
699,63246.3495,1641803013.11,0.94341058,0.58134498,54.053445,33.308614,0.61309606,853.22384,5.9373837,1.6716087,-0.51527835,-0.016479691,11.720269,0.21062,0.0,0.029132,0.0,57.20805,0.81787,910.966514,317.023958
700,62263.319,1556869179.45,4.2141921,1.4744574,241.455421,84.480186,0.93860635,411.77684,35.604851,1.2940099,-0.4388546,0.039748487,11.967762,0.15967,0.0,0.606484,0.0,45.714054,0.590913,804.892743,233.905003
702,62757.4011,1599557873.67,0.27922473,-0.69602824,15.998399,-39.879481,1.1169016,656.20968,25.168106,1.3846964,-0.60801329,0.039854294,11.930393,0.1714,0.0,0.380373,0.0,27.24379,0.438469,1540.896593,513.677317
703,63125.2058,1631336196.74,1.4116741,0.4838579,80.882968,27.723016,0.46632998,1962.0951,21.536106,1.7293298,-0.40377821,0.0043046915,11.651929,0.21917,0.0,0.197509,0.0,46.037334,0.893224,2179.836695,714.592839
