simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
0,63620.7751,1674153390.23,2.993575,0.31569722,171.519213,18.088118,2.0030861,1014.3241,8.8403541,1.5373249,0.5728372,0.030051949,0.2003597,8.8403541,1.5373249,7.3647542,1.2807202,11.841399,0.19172,0.0,0.0,0.0,69.311198,0.418951,1458.582878,520.318766
1,63108.6059,1629901965.18,3.3981228,1.3843112,194.698095,79.315189,1.0689211,1093.0053,6.2303059,1.7181483,-0.81131404,-0.029605217,0.2142037,6.2303059,1.7181483,5.1311867,1.4150412,11.666716,0.21748,0.0,0.0,0.0,48.901546,0.48107,1567.351842,514.572342
2,63855.0865,1694397892.62,1.1415065,1.1881556,65.403505,68.076301,2.629991,2249.3387,36.130994,1.7898148,-0.49338849,0.035750768,0.4013882,36.130994,1.7898148,25.7822876,1.2771727,11.564889,0.22854,0.0,0.0,0.0,59.553235,0.871961,1954.6083,605.154667
3,61539.6788,1494346666.74,5.923145,1.0533621,339.37121,60.353203,2.0301308,333.73846,5.611615,1.3847393,-0.26851709,0.027101883,0.0715036,5.611615,1.3847393,5.2371404,1.2923328,11.930371,0.1714,0.0,0.0,0.0,70.821572,0.443352,603.674469,147.965195
4,62507.9125,1578002059.69,0.67693347,-0.92783274,38.785431,-53.1609,0.71928325,1849.9214,8.0043661,1.7542698,0.73703328,0.012692759,0.3396366,8.0043661,1.7542698,5.9750279,1.3095117,11.618068,0.22298,0.000113,0.0,3.8e-05,17.952016,0.752278,1931.493419,688.256058
5,63839.9198,1693087489.41,0.64246791,0.23709627,36.8107,13.584616,1.2560887,1172.6176,6.5893291,1.7542965,-0.81798016,0.031916452,0.2280338,6.5893291,1.7542965,5.3657553,1.4285408,11.618029,0.22298,0.0,0.0,0.0,70.324239,0.309538,1635.957338,507.965358
6,61655.2932,1504335749.94,3.8546085,0.16610729,220.852799,9.517247,1.6693777,1848.7215,17.72921,1.9144381,0.58566159,0.016609131,0.3394471,17.72921,1.9144381,13.2362149,1.4292749,11.311635,0.24993,0.0,0.0,0.0,41.338802,0.098422,2790.76489,767.183259
7,61803.8093,1517167541.11,4.929868,-0.16404952,282.46063,-9.399345,3.0431832,1867.0101,11.113011,1.8167766,0.37408328,0.039422966,0.3423326,11.113011,1.8167766,8.2788806,1.3534475,11.519615,0.2329,0.0,0.0,0.0,39.774191,0.995162,1334.08789,408.120929
8,64375.2851,1739343054.13,1.6661491,-0.91702632,95.463311,-52.541738,2.6390425,2074.2508,43.774465,1.6857857,0.83674752,0.044362875,0.3746319,43.774465,1.6857857,31.8444985,1.2263542,11.704065,0.2127,0.0,0.0,0.0,66.048381,0.876357,1644.962243,429.14102
9,63468.8887,1661030404.89,1.6527006,-0.55067389,94.692769,-31.55129,2.0945929,1341.3102,13.621836,2.0251153,0.41937898,0.025253712,0.2567906,13.621836,2.0251153,10.8385886,1.6113387,10.86294,0.2753,0.0,0.0,0.0,22.823001,0.500171,2553.469943,767.898459
11,63985.5432,1705669347.18,5.4791453,-0.15435469,313.931901,-8.843872,0.73982172,938.62012,8.0960387,1.634875,0.57807254,0.0099810122,0.1868653,8.0960387,1.634875,6.8213626,1.3774731,11.757789,0.20533,0.0,0.0,0.0,29.605089,0.738589,1171.745789,461.063563
12,61417.675,1483805534.07,1.9301014,-0.42817376,110.586664,-24.532549,2.3582346,1484.3811,30.811109,1.9909945,-0.11817337,0.010188525,0.2806433,30.811109,1.9909945,24.059087,1.5546831,11.048578,0.26611,0.0,0.0,0.0,30.973643,0.708548,1291.193515,498.129909
13,61605.1909,1500006910.42,1.1945903,0.49515622,68.444982,28.370362,2.0892908,874.56097,8.5438425,1.6018292,-0.35846499,-0.017469938,0.1753059,8.5438425,1.6018292,7.2694628,1.3629041,11.788831,0.20065,0.0,0.0,0.0,41.824641,0.495573,1529.91161,538.420686
14,61821.4274,1518689741.62,5.9971485,0.2547955,343.611298,14.598707,2.310982,575.7762,9.4826547,1.5419528,0.18376763,0.00096334876,0.1194768,9.4826547,1.5419528,8.4706129,1.377387,11.836653,0.19237,0.0,0.0,0.0,24.538472,0.674425,622.428001,159.055199
15,62477.5852,1575381782.71,0.53908163,-0.061076352,30.887102,-3.499417,2.8045328,871.41111,29.359756,1.5027321,-0.32975703,-0.044917803,0.1747341,29.359756,1.5027321,24.992683,1.2792105,11.865339,0.18703,0.0,0.0,0.0,65.940123,0.943731,851.980638,220.617796
16,63296.8718,1646168137.65,2.3255985,-1.0387107,133.246979,-59.513739,2.1491759,1679.787,23.883586,1.7749946,0.49645723,-0.0041914274,0.3125052,23.883586,1.7749946,18.1969458,1.3523715,11.587496,0.22621,0.0,0.0,0.0,22.575199,0.546668,2419.668247,777.491987
18,63681.8976,1679434372.62,2.8138605,0.73039712,161.222331,41.848672,0.72115826,1925.4241,58.623179,1.6527284,0.69936545,-0.0084797076,0.3515096,58.623179,1.6527284,43.3760728,1.2228758,11.741713,0.20786,0.0,0.0,0.0,55.162191,0.751041,2032.484106,505.410508
19,62503.0166,1577579049.69,2.3872852,0.87115953,136.781366,49.913764,2.0523366,1074.2193,38.62415,1.6695474,0.13797908,-0.039566673,0.2109145,38.62415,1.6695474,31.8966776,1.3787492,11.722702,0.21032,0.0,0.0,0.0,21.287524,0.463145,1525.381762,406.961163
20,64077.4912,1713613660.73,3.6229343,0.58563957,207.578845,33.554676,2.6432339,411.51766,7.97049,1.3301805,-0.57397945,0.012084193,0.0872271,7.97049,1.3301805,7.3310258,1.2234615,11.954458,0.16432,0.0,0.0,0.0,25.191751,0.878368,380.157531,78.677255
21,61696.7024,1507913501.58,3.3238176,0.39041463,190.44072,22.369111,0.35682708,1426.5045,13.447501,1.4606464,0.38241985,-0.025502663,0.2710503,13.447501,1.4606464,10.5798339,1.1491649,11.890484,0.1814,0.0,0.0,0.0,37.547691,0.93701,1124.353581,249.8247
22,63942.3599,1701938315.16,2.9578287,-0.54325895,169.471101,-31.126445,1.7584817,378.32258,10.584476,1.4513204,-0.36796631,-0.045883774,0.0805544,10.584476,1.4513204,9.795412,1.3431257,11.896681,0.18015,0.0,0.0,0.0,67.870031,0.186585,632.617633,186.981182
23,61687.1875,1507091415.4,0.51457126,-1.0153521,29.482761,-58.17539,2.9566765,1273.2011,9.047272,1.6289677,0.83251077,-0.019847606,0.2452663,9.047272,1.6289677,7.2653313,1.308128,11.76401,0.20448,0.050354,0.0,0.016317,31.215516,0.982952,1243.948467,281.291654
24,63519.4417,1665398177.71,5.9830292,0.95627987,342.802322,54.790801,0.48259436,1011.6018,8.6079829,1.6574682,0.2491723,-0.042650749,0.1998775,8.6079829,1.6574682,7.1740517,1.3813646,11.73529,0.20857,0.0,0.0,0.0,61.034211,0.885794,838.361561,209.853238
25,64030.156,1709523892.2,3.5352291,0.42330976,202.553707,24.253863,1.2628862,889.47894,8.831898,1.5506191,-0.57041574,-0.036362,0.1780097,8.831898,1.5506191,7.4973048,1.3163042,11.83136,0.19354,0.0,0.0,0.0,27.347395,0.303068,1154.365731,445.106209
26,61805.3815,1517303380.66,2.9637456,-0.081848925,169.810114,-4.689598,0.41550033,1402.567,24.825197,1.6989244,0.63542188,-0.013759466,0.2670606,24.825197,1.6989244,19.5927457,1.3408391,11.688828,0.21464,0.0,0.0,0.0,16.560818,0.914914,1637.872697,567.055946
27,62967.4768,1617708413.74,4.4502202,-0.50073823,254.978835,-28.690187,1.6443882,478.69688,8.7853362,1.3903473,-0.3799996,0.02516183,0.1005664,8.7853362,1.3903473,7.9825589,1.2633016,11.928066,0.17213,0.0,0.0,0.0,59.286411,0.073525,438.625899,144.089926
28,64473.3366,1747814701.82,4.7413641,0.23172997,271.660152,13.277149,2.2429006,1622.9327,13.215067,1.8040401,-0.1932545,0.016750544,0.3033154,13.215067,1.8040401,10.1395768,1.384193,11.541328,0.23083,0.0,0.0,0.0,72.948433,0.622634,1670.476114,538.415703
29,61047.1743,1451794281.24,2.7040567,-0.39850663,154.931036,-22.832748,1.079266,326.10717,8.7397685,1.5329283,-0.20745471,0.016411953,0.0699439,8.7397685,1.5329283,8.1684358,1.4327183,11.844872,0.19111,0.0,0.0,0.0,25.520775,0.471976,452.900281,88.137658
30,64206.0954,1724725058.74,5.0818308,0.52572448,291.167457,30.121794,0.78474245,1101.8134,7.9472099,1.6875829,0.18377883,-0.022961381,0.2157424,7.9472099,1.6875829,6.536919,1.3881089,11.702551,0.21295,0.0,0.0,0.0,19.268317,0.70757,1379.584639,409.195711
31,62724.0115,1596673014.18,6.1371103,0.19955755,351.630519,11.433805,2.3353877,2071.035,27.742352,1.8739392,0.79510581,0.027129734,0.3741361,27.742352,1.8739392,20.1889402,1.3637217,11.407312,0.24259,0.0,0.0,0.0,24.645286,0.692242,2769.212386,876.641045
32,63942.5695,1701956422.84,3.6423119,-0.15780213,208.6891,-9.041396,2.2957837,1684.0524,24.192502,1.7089067,0.18766321,0.026549419,0.3131921,24.192502,1.7089067,18.4226682,1.301338,11.676925,0.21612,0.0,0.0,0.0,45.748655,0.663126,2379.627033,713.650268
33,63434.5069,1658059817.27,1.3674339,-0.25277355,78.348191,-14.482858,1.5066724,1154.376,18.268539,1.6905729,-0.56824552,0.028065968,0.2248802,18.268539,1.6905729,14.9145515,1.3801945,11.70045,0.21337,0.0,0.0,0.0,29.424913,0.06408,1568.188396,551.236186
34,64193.3313,1723622244.46,0.63770128,0.1288692,36.537592,7.383661,2.2748609,1171.7482,9.1150182,1.7810598,-0.40867421,-0.035315658,0.2278837,9.1150182,1.7810598,7.423356,1.4505118,11.578147,0.22716,0.0,0.0,0.0,38.48442,0.647321,1349.11915,510.639548
35,64411.1018,1742437614.77,4.0473661,1.3087517,231.896996,74.985949,0.82624037,1424.8444,14.032283,1.7269992,-0.24091544,0.0083655663,0.270774,14.032283,1.7269992,11.0423117,1.3590136,11.654636,0.21882,0.0,0.0,0.0,25.944892,0.677645,1759.21943,519.075719
36,61767.813,1514057462.73,4.4136631,0.11584202,252.884268,6.637259,1.039474,809.06428,10.272794,1.6175503,0.89889609,0.040813455,0.1633465,10.272794,1.6175503,8.8303816,1.3904286,11.774526,0.20287,0.09763,0.000122,0.031317,40.119659,0.506674,1300.789683,385.548084
37,63112.8805,1630271294.3,1.7582558,0.21864482,100.740637,12.527425,0.85181538,594.0011,6.9107606,1.4624341,-0.88317719,0.011266454,0.1229813,6.9107606,1.4624341,6.1539409,1.3022782,11.889438,0.18164,0.0,0.0,0.0,37.389167,0.658618,715.722184,248.703152
38,61556.1312,1495768155.12,3.9579568,0.71715905,226.77422,41.090187,1.2161716,764.94977,15.67985,1.2607364,0.77764995,0.044362585,0.1552077,15.67985,1.2607364,13.5731868,1.0913504,11.979152,0.15542,0.0,0.0,0.0,35.09963,0.347238,1111.206468,443.382553
39,61010.2696,1448605713.86,0.066162298,-1.2565751,3.79082,-71.99645,0.50810262,1207.4382,9.4806678,1.5332345,0.9118049,-0.038061426,0.2340291,9.4806678,1.5332345,7.6826938,1.2424622,11.844674,0.19116,0.169035,0.024434,0.046494,30.62889,0.873669,1002.839479,244.505327
40,63788.9642,1688684926.84,1.9738675,-0.89709073,113.094277,-51.399513,2.8682988,1903.5238,14.718398,1.7906205,-0.27938814,0.036369463,0.3480759,14.718398,1.7906205,10.9180781,1.3282787,11.563457,0.22867,0.0,0.0,0.0,31.901835,0.962887,1264.369837,399.630896
41,62148.9855,1546990762.64,1.6068385,0.34714202,92.065064,19.889773,1.1041903,1139.2242,6.5119788,1.683329,0.00075155636,0.031435907,0.2222539,6.5119788,1.683329,5.3278445,1.3772335,11.707366,0.21233,0.0,0.0,0.0,53.3531,0.449858,1811.301183,521.414223
42,62750.4185,1598954578.37,4.9223536,-0.027501914,282.030087,-1.575744,1.6974364,830.68227,29.054954,1.5812773,0.82585982,0.027622472,0.16731,29.054954,1.5812773,24.8905203,1.3546335,11.80704,0.19777,0.0,0.0,0.0,30.109456,0.126302,2161.490735,703.477314
43,64034.4023,1709890778.13,1.2879053,0.19898706,73.791538,11.401119,2.9649923,1639.9482,50.508134,1.6969116,0.44332436,-0.02209944,0.3060725,50.508134,1.6969116,38.6717689,1.2992476,11.691465,0.21433,0.0,0.0,0.0,67.695244,0.984447,1394.89404,342.961902
44,62742.2773,1598251178.97,4.8357705,-1.277131,277.06924,-73.174216,0.67451996,1195.8239,7.2563489,1.6627952,0.84331459,-0.042241134,0.232033,7.2563489,1.6627952,5.889736,1.3496353,11.729377,0.20935,0.097299,0.0,0.033303,22.085966,0.781007,1151.657363,328.04717
45,62476.3533,1575275345.43,2.0006926,-0.12918107,114.631242,-7.40153,2.933629,1399.0481,8.7811647,1.7306743,0.2183045,-0.0099034985,0.266473,8.7811647,1.7306743,6.9335583,1.3665307,11.650061,0.21938,0.0,0.0,0.0,59.194772,0.978453,1211.60042,387.252022
46,62248.16,1555559438.68,2.166302,0.31615576,124.119962,18.114391,2.5167302,1793.738,25.197556,1.8835555,0.39292028,-0.013864017,0.3307362,25.197556,1.8835555,18.9350495,1.4154236,11.385837,0.24429,0.0,0.0,0.0,21.155247,0.811044,2359.099491,769.640992
47,63166.2106,1634879014.93,5.0218295,-0.24711925,287.729636,-14.15889,0.068542431,1371.4864,16.423713,1.6299662,-0.33691173,-0.049139243,0.2618608,16.423713,1.6299662,13.0154715,1.2917163,11.762937,0.20463,0.0,0.0,0.0,64.680182,0.997652,1012.146325,249.459205
48,63336.6553,1649605435.26,5.4703317,0.13633982,313.426919,7.811696,2.1433292,434.52898,15.808776,1.4250635,-0.64353654,0.00020295335,0.0918207,15.808776,1.4250635,14.4792787,1.3052175,11.910712,0.17668,0.0,0.0,0.0,18.614794,0.541763,732.537347,186.411742
49,61107.7508,1457028088.06,1.4080519,-0.76610009,80.675431,-43.894302,2.184316,1335.9346,9.5351572,1.6907997,0.50727179,-0.0070416618,0.2558851,9.5351572,1.6907997,7.5923803,1.3463013,11.700139,0.2134,0.0,0.0,0.0,41.159511,0.575749,1892.595795,582.113093
50,61152.2533,1460873101.49,1.2875112,0.48425694,73.768958,27.745879,1.3115118,456.86666,8.8942764,1.54293,-0.26918026,0.0018735582,0.0962553,8.8942764,1.54293,8.1133257,1.407455,11.835794,0.19251,0.0,0.0,0.0,36.437592,0.256389,919.044858,267.050068
51,61255.166,1469764759.63,4.126289,0.20724236,236.418945,11.874113,2.684743,1224.2866,59.745475,1.6109022,0.12257512,0.034303522,0.2369186,59.745475,1.6109022,48.3018644,1.302351,11.781163,0.20192,0.0,0.0,0.0,36.192282,0.897447,1463.025904,456.037121
52,61998.6562,1534002310.92,2.356662,0.23163184,135.026786,13.271527,0.86657921,1061.4476,18.527021,1.6534481,-0.881417,0.017565342,0.2086726,18.527021,1.6534481,15.3284031,1.3679867,11.740839,0.20797,0.0,0.0,0.0,70.336538,0.647437,1287.977737,439.008577
53,63468.3671,1660985337.9,1.3685874,-0.41937694,78.414282,-24.028529,0.34400021,1201.6306,10.409009,1.7941907,0.055457187,-0.015532545,0.2330314,10.409009,1.7941907,8.4418037,1.4551054,11.557995,0.22924,0.0,0.0,0.0,66.241899,0.941413,1422.326378,468.7689
54,63362.2769,1651819138.65,3.1503422,0.012731769,180.501312,0.729477,1.4213501,1365.694,23.694852,1.6444183,-0.23851358,-0.033385352,0.2608892,23.694852,1.6444183,18.792176,1.3041735,11.748817,0.20669,0.0,0.0,0.0,31.799984,0.148891,2171.216135,676.723266
55,64025.8662,1709153262.0,0.90001414,-0.32366657,51.567012,-18.544728,2.7811768,1187.3351,42.555676,1.5896881,-0.40939943,0.013317018,0.2305717,42.555676,1.5896881,34.5820356,1.2918289,11.799403,0.19895,0.0,0.0,0.0,35.86154,0.93575,970.81913,267.684538
56,61749.0268,1512434329.42,6.1842631,0.47506696,354.332175,27.219332,2.4186346,2630.5787,7.7886935,1.9814291,-0.33687865,-0.028508112,0.4581575,7.7886935,1.9814291,5.3414624,1.3588581,11.089829,0.26385,0.0,0.0,0.0,49.267776,0.749852,2146.656698,568.51162
57,61835.5767,1519912246.96,3.3001627,0.65171687,189.085394,37.340626,1.9023398,542.29169,6.4543817,1.5981525,-0.44654243,-0.019527951,0.1130012,6.4543817,1.5981525,5.799079,1.4358947,11.792319,0.20013,0.0,0.0,0.0,58.668696,0.325503,1587.474441,531.624257
58,64206.4347,1724754373.07,2.1286567,-0.07162865,121.963045,-4.104019,0.30877399,1174.0196,6.5926648,1.6253121,-0.8367079,0.046625038,0.2282759,6.5926648,1.6253121,5.3674138,1.3232468,11.767565,0.20396,0.0,0.0,0.0,64.667056,0.952707,1488.208255,573.992881
59,63837.7069,1692896295.52,1.3161058,-0.64388903,75.407308,-36.892124,0.53546069,870.13285,51.067717,1.5472406,0.082754987,0.024622908,0.1745019,51.067717,1.5472406,43.4803186,1.317359,11.83316,0.19309,0.0,0.0,0.0,48.558046,0.860034,806.5961,190.456292
60,62521.7184,1579194884.69,6.0107148,-0.24966972,344.38859,-14.305021,1.1148293,1185.7955,16.411802,1.6270492,-0.85111511,-0.026280122,0.2303065,16.411802,1.6270492,13.3396041,1.3224747,11.766027,0.20421,0.0,0.0,0.0,23.014912,0.440331,1858.970325,566.7691
61,63869.8729,1695675434.44,2.2906796,1.3899676,131.246273,79.639277,0.63516292,1332.6502,7.9633217,2.0267298,-0.7161404,0.0014126236,0.2553315,7.9633217,2.0267298,6.3436005,1.6144977,10.852125,0.27579,0.0,0.0,0.0,57.314387,0.804975,1533.778662,502.076495
62,61658.956,1504652214.98,0.60789625,-1.1208054,34.82989,-64.217419,2.1703644,1021.9707,6.3170092,1.4208089,0.1347498,0.037973612,0.201713,6.3170092,1.4208089,5.2566702,1.1823196,11.912919,0.17612,0.0,0.0,0.0,39.399193,0.564286,1319.422735,413.278623
63,61563.9077,1496440045.75,2.292582,-0.82964044,131.355273,-47.534896,0.78667842,1340.6072,37.338066,1.8576939,0.97568903,-0.048628665,0.2566722,37.338066,1.8576939,29.7118581,1.4782645,11.442186,0.23975,0.0,0.0,0.0,65.863889,0.706201,1884.715195,758.224973
64,62619.4187,1587636190.55,2.6074591,-0.92781966,149.396402,-53.160151,2.9113443,1604.5576,21.479539,1.7188677,-0.91826812,-0.018391147,0.3003315,21.479539,1.7188677,16.5185098,1.3218688,11.668796,0.21753,0.0,0.0,0.0,47.106531,0.97361,1469.467745,461.155857
65,63516.6869,1665160162.7,5.1780088,-0.89913346,296.678051,-51.516552,0.18006638,1420.9239,47.161289,1.5685731,-0.15822066,-0.049836289,0.2701213,47.161289,1.5685731,37.1313254,1.2349789,11.817292,0.19601,0.0,0.0,0.0,25.902947,0.983832,1126.788631,379.979997
66,64225.7604,1726424119.52,4.8291842,-0.48198172,276.691873,-27.615518,1.2720993,1065.3641,31.503611,1.5233487,0.062912044,-0.04141895,0.2093606,31.503611,1.5233487,26.0498076,1.2596315,11.851368,0.18982,0.0,0.0,0.0,35.163404,0.294275,1743.642411,538.048318
67,62778.1687,1601352194.35,1.7654985,0.57990584,101.155613,33.226157,0.75607421,2741.3675,11.894112,1.9909115,0.41743877,0.013715389,0.4743089,11.894112,1.9909115,8.0675845,1.3504032,11.04903,0.26609,0.0,0.0,0.0,19.660917,0.727535,2209.427597,718.089322
68,61485.3748,1489654801.69,6.2480482,0.34796534,357.986792,19.936945,2.1290409,532.49765,10.465682,1.5138002,-0.5722749,0.011346923,0.1110979,10.465682,1.5138002,9.4192258,1.3624364,11.856771,0.18854,0.0,0.0,0.0,29.216624,0.529698,788.19436,208.733637
69,62867.3243,1609055233.87,1.3461192,-0.48002079,77.126949,-27.503165,2.6337377,2109.7055,12.036383,1.8836666,0.56444917,0.046486286,0.3800877,12.036383,1.8836666,8.7214621,1.364889,11.385602,0.24431,0.0,0.0,0.0,67.541219,0.87379,2035.890896,633.367298
70,62625.7674,1588184719.59,3.3265122,-0.19651118,190.59511,-11.259261,2.7759645,1331.8446,28.413562,1.6854289,0.34589557,-0.019172716,0.2551957,28.413562,1.6854289,22.6367586,1.3427619,11.704497,0.21265,0.0,0.0,0.0,32.48819,0.933899,1014.243201,218.190078
71,61467.3757,1488099681.84,0.37307845,-0.43503502,21.375821,-24.925671,2.8834601,290.08771,5.7166009,1.4601917,0.22887264,-0.0050398848,0.0625396,5.7166009,1.4601917,5.3801298,1.3742469,11.890773,0.18134,0.0,0.0,0.0,27.155033,0.966868,235.118514,43.110901
72,63304.6856,1646843252.2,0.064439343,0.2952888,3.692102,16.918802,0.73637115,963.82178,12.930018,1.5978172,0.073839113,0.035324015,0.1913771,12.930018,1.5978172,10.8530017,1.3411515,11.792638,0.20009,0.0,0.0,0.0,49.311444,0.740911,1507.723291,616.884768
73,63534.8797,1666732022.48,1.5070877,-0.69145307,86.349765,-39.617343,2.4319169,1852.4787,9.0105064,1.8650668,-0.98757939,0.0079375687,0.3400404,9.0105064,1.8650668,6.7240558,1.3917989,11.426856,0.24103,0.0,0.0,0.0,20.545358,0.758573,1928.336248,544.009704
74,63767.0242,1686789312.61,4.3268888,-0.99590663,247.912467,-57.061247,2.5670556,1122.968,18.56706,1.5705283,0.47595962,0.037535304,0.2194292,18.56706,1.5705283,15.2260251,1.2879208,11.815522,0.19629,0.0,0.0,0.0,72.347068,0.839444,1219.31798,267.144607
75,63489.4125,1662803655.27,5.0874881,1.0580646,291.491596,60.622636,0.032352303,344.5358,9.2502339,1.4389928,0.29333553,0.046344136,0.0737051,9.2502339,1.4389928,8.6152463,1.3402123,11.903153,0.17852,0.0,0.0,0.0,21.67995,0.999477,308.35198,40.549238
76,62487.9446,1576276831.29,4.7935276,0.062797447,274.6489,3.598029,2.359973,1069.5859,8.9190627,1.6441587,0.69507412,-0.031647213,0.2101017,8.9190627,1.6441587,7.3705066,1.3586946,11.749122,0.20665,0.0,0.0,0.0,40.699847,0.709774,2307.46036,642.044872
77,62248.4899,1555587943.7,3.3494595,-0.20931533,191.909893,-11.992885,0.70444201,1852.8915,16.875676,1.7402683,0.11803673,0.049891487,0.3401056,16.875676,1.7402683,12.5927961,1.2986054,11.637125,0.22084,0.0,0.0,0.0,43.371624,0.761973,1952.231291,771.812109
78,63356.0608,1651282067.21,2.5763391,0.85908003,147.613357,49.22166,1.5197767,649.80032,11.744022,1.5697438,0.10747501,-0.021233447,0.1336258,11.744022,1.5697438,10.3596985,1.3847107,11.816245,0.19618,0.0,0.0,0.0,26.819381,0.050997,971.131772,361.083058
79,61328.6986,1476117977.73,4.7404485,-0.66503112,271.607692,-38.103476,2.6547278,1600.1766,32.863454,1.7558266,0.52741196,-0.031292702,0.2996191,32.863454,1.7558266,25.2869894,1.3510317,11.61558,0.22322,0.0,0.0,0.0,70.405999,0.883804,1639.958118,718.74853
80,63176.6412,1635780213.41,0.52401241,-0.78581831,30.0237,-45.024073,0.28146374,1313.7538,7.5673543,1.5391711,0.63574206,-0.016140253,0.2521416,7.5673543,1.5391711,6.0435294,1.2292309,11.839515,0.19198,0.005331,0.0,0.001761,25.978981,0.96065,1055.500918,429.900463
82,61755.1595,1512964194.81,4.9703268,-0.93037737,284.778748,-53.306697,1.7502098,907.58484,8.2156058,1.5084562,-0.70984526,-0.021707742,0.1812816,8.2156058,1.5084562,6.9548243,1.2769658,11.861407,0.1878,0.0,0.0,0.0,49.342052,0.178452,1675.00079,481.415729
83,63307.7342,1647106654.24,0.6882847,-1.2607025,39.435808,-72.232932,2.215733,878.94926,8.5336339,1.691932,-0.011474313,-0.035864821,0.176102,8.5336339,1.691932,7.255862,1.4385929,11.698324,0.21358,0.0,0.0,0.0,50.025006,0.601148,1155.559248,317.646183
84,62887.0408,1610758744.62,1.4084923,-0.043156911,80.700664,-2.472709,2.6725838,1978.0489,12.678069,1.6073322,0.10698305,0.02376573,0.3597273,12.678069,1.6073322,9.3239793,1.182099,11.78389,0.20143,0.0,0.0,0.0,38.200381,0.892017,1892.471636,576.836473
85,62331.9627,1562799999.39,3.0312826,-0.27454693,173.679699,-15.73038,0.78275991,1068.3552,26.026535,1.5460232,-0.19631737,0.045044076,0.2098857,26.026535,1.5460232,21.5115645,1.2778258,11.833779,0.19293,0.0,0.0,0.0,37.550999,0.70897,1298.228919,469.452374
86,63915.9696,1699658189.29,3.9745839,0.49656095,227.726883,28.450847,0.2298142,382.17541,20.322576,1.5115892,0.34647503,-0.02997594,0.0813318,20.322576,1.5115892,18.7940248,1.3978959,11.858373,0.18824,0.0,0.0,0.0,16.372456,0.973709,462.509364,126.303216
87,62720.6148,1596379534.37,6.0088061,0.63806428,344.279229,36.55839,2.813792,1470.3715,8.2308643,1.745626,-0.818087,0.016558521,0.278328,8.2308643,1.745626,6.4387731,1.365554,11.63012,0.22165,0.0,0.0,0.0,20.735407,0.946753,1225.456151,315.185676
88,62848.9743,1607469799.66,4.858365,-0.18128858,278.36381,-10.387071,2.5045249,1164.3297,10.20862,1.750349,-0.45560342,-0.032169681,0.2266021,10.20862,1.750349,8.3226824,1.42699,11.622881,0.22239,0.0,0.0,0.0,32.885382,0.803843,1072.897526,319.176351
89,61342.8476,1477340454.88,2.0425071,1.4369196,117.027036,82.329429,2.6032899,90.180718,13.972567,1.3773395,-0.34095608,0.025417385,0.020047,13.972567,1.3773395,13.6979639,1.3502706,11.934528,0.17043,0.0,0.0,0.0,17.774195,0.85858,93.96644,10.535371
90,61197.2516,1464760959.52,1.2936349,0.20900274,74.11982,11.974975,0.85637728,510.28116,7.8473808,1.4020719,-0.98530011,0.0071011199,0.1067648,7.8473808,1.4020719,7.0903777,1.2668201,11.922689,0.17366,0.0,0.0,0.0,44.979556,0.655179,665.72766,170.575182
91,62471.7883,1574880931.07,0.65005231,-0.50868992,37.245254,-29.145785,0.72564183,389.97189,14.330962,1.6241836,0.3691307,0.044967585,0.0829024,14.330962,1.6241836,13.2338442,1.499843,11.768398,0.20381,0.0,0.0,0.0,55.527201,0.748074,454.599332,77.815421
93,61904.8159,1525894508.46,4.1448979,-0.64812222,237.485156,-37.134668,0.31482855,2011.3005,9.2388672,1.7112939,-0.40673118,-0.021586982,0.364896,9.2388672,1.7112939,6.7689168,1.2537907,11.674516,0.21646,0.0,0.0,0.0,73.589347,0.950849,1898.377384,551.592654
94,63064.1131,1626057787.28,5.5057206,0.73435046,315.454554,42.075182,0.50589952,2476.651,10.597617,1.9991965,0.28181605,0.019400341,0.4354674,10.597617,1.9991965,7.3826945,1.3927147,11.010494,0.26813,0.0,0.0,0.0,26.599697,0.874739,2149.720621,627.745629
95,63493.8666,1663188492.29,3.6812013,-0.25719677,210.917298,-14.736289,2.6189318,1590.2335,10.132547,1.7675034,0.25810624,-0.013362835,0.2980007,10.132547,1.7675034,7.8062725,1.3617122,11.599052,0.22503,0.0,0.0,0.0,74.014586,0.866494,1348.848329,339.957774
96,61839.2065,1520225861.52,5.0327038,-1.0644253,288.352687,-60.987077,2.4968333,1892.2588,22.945385,1.6662343,0.89433701,-0.023059519,0.3463065,22.945385,1.6662343,17.0432108,1.2376337,11.726403,0.20983,0.0,0.0,0.0,26.752385,0.799244,2508.792449,838.022392
97,62210.6995,1552322852.1,5.7695157,-0.56128149,330.568899,-32.15906,1.810055,689.17321,5.7443602,1.6026753,0.58651261,0.043729459,0.141062,5.7443602,1.6026753,5.0342225,1.404547,11.787982,0.20077,0.011863,0.0,0.004477,39.582448,0.236982,1663.250757,539.56823
98,63296.8614,1646167243.14,2.4458651,0.60860174,140.137747,34.870311,2.2710465,1732.7692,7.2551276,1.8756617,-0.12524203,0.02073817,0.3210123,7.2551276,1.8756617,5.4920968,1.4198669,11.404142,0.24288,0.0,0.0,0.0,58.711735,0.644409,1604.637226,594.793234
