head,dim,component,omega_scaled,period_scaled,period_days,dim_name
2,1,periodic,5.018153667449951,1.2520910501480103,125.20910501480103,dim_001
2,2,periodic,12.927861213684082,0.48601895570755005,48.601895570755005,dim_002
2,3,periodic,6.730709075927734,0.9335101842880249,93.35101842880249,dim_003
2,4,periodic,7.91595458984375,0.7937369346618652,79.37369346618652,dim_004
2,5,periodic,7.054948329925537,0.8906068801879883,89.06068801879883,dim_005
2,6,periodic,6.890862941741943,0.9118140339851379,91.1814033985138,dim_006
2,7,periodic,7.060616970062256,0.8898918628692627,88.98918628692627,dim_007
2,8,periodic,8.754666328430176,0.7176955938339233,71.76955938339233,dim_008
2,9,periodic,8.18875789642334,0.7672941088676453,76.72941088676453,dim_009
2,10,periodic,10.195287704467773,0.6162832975387573,61.62832975387573,dim_010
2,11,periodic,11.390335083007812,0.5516242980957031,55.16242980957031,dim_011
2,12,periodic,7.924258232116699,0.7929052114486694,79.29052114486694,dim_012
2,13,periodic,7.120795249938965,0.8823713064193726,88.23713064193726,dim_013
2,14,periodic,6.838748455047607,0.9187625050544739,91.87625050544739,dim_014
2,15,periodic,19.108495712280273,0.32881632447242737,32.88163244724274,dim_015
2,16,periodic,12.478266716003418,0.5035303235054016,50.35303235054016,dim_016
2,17,periodic,16.923526763916016,0.3712692856788635,37.12692856788635,dim_017
2,18,periodic,14.064265251159668,0.4467482268810272,44.67482268810272,dim_018
2,19,periodic,23.122268676757812,0.2717374265193939,27.173742651939392,dim_019
2,20,periodic,17.250635147094727,0.3642292320728302,36.42292320728302,dim_020
2,21,periodic,26.377885818481445,0.23819898068904877,23.819898068904877,dim_021
2,22,periodic,18.640911102294922,0.33706429600715637,33.70642960071564,dim_022
2,23,periodic,21.393674850463867,0.2936936020851135,29.369360208511353,dim_023
2,24,periodic,21.207059860229492,0.2962779998779297,29.62779998779297,dim_024
2,25,periodic,22.091358184814453,0.2844182550907135,28.44182550907135,dim_025
2,26,periodic,28.477603912353516,0.2206360250711441,22.06360250711441,dim_026
2,27,periodic,34.73473358154297,0.18089056015014648,18.08905601501465,dim_027
2,28,periodic,34.72900390625,0.18092040717601776,18.092040717601776,dim_028
2,29,periodic,42.253074645996094,0.14870363473892212,14.870363473892212,dim_029
2,30,periodic,43.618865966796875,0.14404742419719696,14.404742419719696,dim_030
2,31,periodic,48.68178176879883,0.12906646728515625,12.906646728515625,dim_031
2,32,periodic,54.14948272705078,0.11603408306837082,11.603408306837082,dim_032
2,33,periodic,44.47807693481445,0.14126478135585785,14.126478135585785,dim_033
