coinc_event_id	ifos	snr
570	H1,L1,V1	13.86003612176214
571	H1,L1,V1	16.26321861615955
572	H1,L1,V1	9.534950363284889
573	H1,L1	14.43569171912719
574	H1,L1	9.906189946212661
575	H1,L1,V1	12.99768724836301
576	H1,V1	12.46797893674269
577	L1,V1	8.97325775927025
578	H1,L1	9.339199062992531
579	L1,V1	20.30506066463319
580	H1,L1	10.06127832439754
581	L1,V1	9.816769736163906
582	H1,V1	14.04322388965944
583	H1,L1	12.71298976400622
584	H1,L1,V1	8.7778004435523
585	H1,V1	12.08138151408322
586	H1,L1,V1	8.289244310775354
587	L1,V1	42.57448999557233
588	H1,L1,V1	9.243298253757414
589	H1,L1,V1	16.45429574584241
590	H1,V1	10.87507891398599
591	H1,L1,V1	8.387107929926886
592	H1,L1,V1	9.99328510276229
593	H1,L1,V1	8.026551903239936
594	H1	11.00767877709241
595	H1,L1,V1	9.072339864752271
596	H1,V1	8.692014429620775
597	H1,L1	11.36475058667342
598	H1,L1,V1	12.00466085318293
599	H1,L1,V1	8.680796356357739
600	H1,V1	30.97659423532191
601	H1,V1	8.360079476760511
602	H1,L1,V1	8.524128531378382
603	L1	11.24843346896715
604	L1,V1	11.94280721816219
605	H1,V1	8.467035476242083
606	H1,L1,V1	12.65749865204745
607	L1	8.979912415768762
608	H1,L1	8.754014013360822
609	H1,L1,V1	16.10103581331343
610	H1,L1,V1	8.645502469087933
611	H1,L1,V1	8.144810551126014
612	H1,L1,V1	8.707854350779179
613	H1,L1	12.10924080644216
614	H1,L1	10.28340851926912
615	H1,L1,V1	9.336462695997895
616	H1,V1	8.30975407778265
617	H1,L1	11.23698733692498
618	H1,L1	9.688819113629135
619	H1,L1,V1	8.615136544846862
620	L1,V1	12.20734831536816
621	H1,V1	17.93481200702254
622	L1,V1	8.272929602087173
623	H1	10.97945732045607
624	H1,V1	8.116319375420403
625	H1,V1	9.18133386599987
626	H1,L1	9.099025036908436
627	H1,L1,V1	15.45454669591629
628	H1,L1,V1	8.519356129107981
629	H1,L1,V1	11.05804989642007
630	H1,L1,V1	15.24452491455793
631	L1,V1	8.511130659808543
632	H1,L1,V1	15.21012375117684
633	H1,V1	12.26411899152435
634	H1,L1,V1	9.27243102347917
635	H1,L1,V1	8.398792278073719
636	H1,L1	8.212695584261027
637	H1,L1,V1	32.37753454753421
638	H1,V1	8.002372775005695
639	H1,L1,V1	8.62836674990886
640	H1,L1,V1	8.345307007976132
641	H1,L1,V1	13.84464523655412
642	H1,L1,V1	12.2067968620858
643	H1,L1,V1	12.9277633467293
644	H1,L1	9.41981280616117
645	H1,L1,V1	13.00471540140798
646	H1,L1	16.32067230670254
647	L1	8.501344827614382
648	H1,L1,V1	10.86528720219246
649	H1,L1,V1	8.013867495531077
650	H1,V1	9.477267952390029
651	H1,L1,V1	11.40706975558867
652	H1	8.040443150827263
653	H1,L1,V1	10.771250555521
654	H1,L1,V1	9.362954630305584
655	H1,L1	10.17853656479904
656	H1,V1	9.580109193226839
657	H1,L1,V1	8.375386438734189
658	H1,L1,V1	17.79168543209541
659	H1,L1,V1	14.46049374361661
660	H1,L1	9.570126576082616
661	L1,V1	10.57347030063194
662	H1,L1	8.903715067603056
663	H1,L1,V1	11.27524005500334
664	H1,L1,V1	8.757883474974154
665	H1,L1,V1	32.39872148739618
666	L1,V1	8.515800679162757
667	H1,L1,V1	8.571888883824215
668	H1,L1,V1	8.442115004005577
