simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2_source,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
19349.0,62221.7568,1553278209.48,0.5418302,-0.75732157,31.044584,-43.39133,2.0822545,544.97649,7.7709497,1.758989,0.87767029,0.47988388,0.1135222,7.7709497,1.758989,6.9787112,1.5796623,11.80831,0.19755,0.174503,0.013885,0.043459,30.0,0.489449,425.02476,133.783425
19350.0,62113.0361,1543884741.12,1.4150125,0.21644262,81.074244,12.401249,0.43030973,863.85385,9.9931285,1.2780502,0.89956908,-0.49077632,0.1733607,9.9931285,1.2780502,8.516672,1.0892219,12.023433,0.13378,0.306799,0.113533,0.049118,30.0,0.908837,790.050227,340.559335
19351.0,64024.0578,1708997011.91,5.0744611,0.72376926,290.745204,41.468924,2.2417557,469.881,5.4138087,1.2738808,0.76779515,-0.21672845,0.0988281,5.4138087,1.2738808,4.9268932,1.1593085,12.007337,0.14258,0.253897,0.058784,0.053594,30.0,0.621738,362.263698,80.692074
19352.0,61105.2095,1456808520.92,0.33046001,-0.76168103,18.933964,-43.641108,0.93524706,511.35306,21.083394,1.3698182,0.91660631,-0.031741284,0.1069744,21.083394,1.3698182,19.0459632,1.2374434,11.986424,0.15245,0.060984,0.000249,0.015429,30.0,0.59362,617.878744,188.26367
19353.0,63850.344,1693988141.98,5.0848064,0.73885448,291.337946,42.333243,0.6648513,629.54827,8.2836736,1.7136594,0.92092461,0.47701001,0.1297771,8.2836736,1.7136594,7.3321311,1.516812,11.855233,0.18894,0.251754,0.033144,0.057572,30.0,0.787009,396.422109,81.900761
19354.0,64355.4333,1737627850.89,1.8228053,-1.2668974,104.439051,-72.587874,0.35597485,764.15826,14.944256,1.485248,0.87857047,0.47454582,0.155061,14.944256,1.485248,12.9380659,1.285861,11.970636,0.15863,0.108897,0.035271,0.018704,30.0,0.937307,87.980566,16.45104
19355.0,62175.6655,1549295916.28,0.029700554,1.050156,1.701716,60.169507,1.118469,362.16918,6.2468096,1.4800558,0.53138963,-0.41018775,0.0772872,6.2468096,1.4800558,5.7986485,1.373873,11.936173,0.16997,0.040413,0.002337,0.010489,30.0,0.43706,729.623498,235.725701
19356.0,62186.2222,1550208011.82,4.1449985,-0.6577945,237.49092,-37.688849,1.9938044,330.49801,9.8402431,1.2058738,0.69291198,0.4059053,0.0708417,9.8402431,1.2058738,9.18926,1.126099,12.015289,0.1384,0.082468,0.038682,0.011126,30.0,0.410505,238.669955,59.503154
19357.0,62914.7984,1613157001.07,0.74168811,-1.3593266,42.495598,-77.883677,1.4197112,606.81385,9.8126112,1.3792134,0.84465969,-0.14478375,0.1254368,9.8126112,1.3792134,8.718936,1.2254917,11.996975,0.15085,0.194538,0.064033,0.033195,30.0,0.150511,668.139342,216.212544
19358.0,62841.0208,1606782618.02,3.8529499,0.41303944,220.757768,23.665417,0.74565267,258.472,2.334902,1.3546298,0.24213543,0.056581649,0.0559809,2.334902,1.3546298,2.2111214,1.2828166,11.971697,0.15824,0.095031,0.004177,0.035373,30.0,0.734645,722.958324,265.741096
19359.0,62661.9089,1591307343.87,4.001831,1.1135415,229.288027,63.801228,1.7787223,205.46742,9.1747781,1.3685028,0.92581129,0.41637878,0.0448547,9.1747781,1.3685028,8.7809133,1.3097542,11.962074,0.16169,0.286135,0.073568,0.054126,30.0,0.206431,438.021959,119.359989
19360.0,62316.5542,1561468701.0,4.9190709,-0.51812549,281.842002,-29.686404,0.36695092,991.46977,9.0718239,1.5910712,0.65220525,0.13750785,0.1963043,9.0718239,1.5910712,7.5832076,1.3299887,11.954534,0.16429,0.051336,0.008872,0.0109,30.0,0.933426,816.896519,303.602653
19361.0,63529.421,1666260395.68,3.6209594,0.34448172,207.465691,19.737349,2.4871643,706.1236,6.8472943,1.7733706,0.78200901,-0.16351411,0.1442449,6.8472943,1.7733706,5.9841159,1.5498173,11.831847,0.19343,0.118463,0.005102,0.032591,30.0,0.793396,1145.255687,346.175855
19362.0,64394.7731,1741026809.81,5.4047412,-1.0398223,309.66886,-59.577429,1.8291735,478.58106,2.9720375,1.511475,0.36125995,-0.25669618,0.1005436,2.9720375,1.511475,2.7005177,1.3733895,11.936375,0.16991,0.084948,0.000954,0.032095,30.0,0.255512,577.057512,173.993085
19363.0,63646.9019,1676410745.21,5.7299599,0.45770705,328.302519,26.224682,2.2957029,848.80828,10.13362,1.3126398,0.70665057,0.39669346,0.1706209,10.13362,1.3126398,8.6566195,1.1213193,12.016237,0.1378,0.107061,0.048893,0.014784,30.0,0.663066,405.38281,133.060804
19364.0,62419.2922,1570345262.51,1.4715116,-0.404176,84.311404,-23.157579,2.3550823,584.28251,20.757893,1.4798335,0.9521002,-0.48385958,0.1211142,20.757893,1.4798335,18.5154129,1.3199667,11.95828,0.163,0.12385,0.036536,0.022181,30.0,0.70632,893.144736,335.880438
19365.0,63916.4051,1699695818.57,1.2864589,-0.2704853,73.708665,-15.497666,2.2814343,168.53144,8.9609263,1.2578095,0.82536413,-0.12774497,0.0370004,8.9609263,1.2578095,8.6411984,1.2129306,11.992333,0.14936,0.178906,0.061059,0.029975,30.0,0.652317,998.188149,379.901285
19366.0,62959.3876,1617009506.2,3.5448883,0.49844532,203.107138,28.558813,1.0242266,323.175,6.7528538,1.4094263,0.68822897,-0.45959082,0.0693438,6.7528538,1.4094263,6.3149509,1.3180291,11.959006,0.16275,0.112187,0.025142,0.022974,30.0,0.51976,620.859563,186.015329
19367.0,63839.5437,1693054994.73,4.6463909,0.65120882,266.218589,37.311517,0.78509089,548.82806,15.070495,1.238589,0.87430082,-0.17013469,0.1142691,15.070495,1.238589,13.5250054,1.1115708,12.018811,0.13658,0.143179,0.072613,0.017926,30.0,0.707324,911.862517,347.532856
19368.0,61286.1794,1472444318.96,3.0672099,0.79540121,175.738182,45.573132,0.4038654,511.59237,5.1370926,1.2579152,0.68719248,-0.18527208,0.1070212,5.1370926,1.2579152,4.6404645,1.1363063,12.013428,0.13968,0.217235,0.053438,0.045791,30.0,0.919549,255.910534,68.112491
19369.0,63180.9962,1636156488.72,3.815403,0.39042087,218.606489,22.369468,1.3213216,685.93404,7.9173347,1.6336702,0.84408301,-0.46399105,0.1404525,7.9173347,1.6336702,6.9422745,1.4324754,11.907674,0.17765,0.183799,0.029895,0.040507,30.0,0.246895,812.47735,247.211591
19370.0,63072.8202,1626810079.62,2.3317064,0.64893488,133.596936,37.18123,0.96497857,806.14634,3.8475847,1.4660282,0.80038619,0.1452141,0.1628103,3.8475847,1.4660282,3.308867,1.260763,11.979143,0.15542,0.300712,0.033041,0.094476,30.0,0.569434,874.02874,314.699964
19371.0,61495.929,1490566684.63,6.0999609,-1.0341506,349.502015,-59.252465,0.70370358,507.38987,8.0919398,1.609648,0.98104889,0.39819048,0.1061993,8.0919398,1.609648,7.315083,1.4551157,11.894224,0.18066,0.424549,0.063509,0.094274,30.0,0.762451,354.664902,76.935345
19372.0,62035.3903,1537176138.56,1.9010058,0.60101965,108.919609,34.435889,2.7632414,774.22247,15.724881,1.1784793,0.79946363,-0.46895189,0.1569242,15.724881,1.1784793,13.5919716,1.0186314,12.036727,0.12497,0.085047,0.04904,0.009147,30.0,0.929275,240.885543,47.703566
19373.0,64221.3821,1726045830.68,1.7204939,0.52714321,98.577039,30.203081,1.8098601,744.18438,17.746805,1.2612636,0.89032963,0.071777201,0.1513525,17.746805,1.2612636,15.4138767,1.0954626,12.021795,0.13456,0.130396,0.068468,0.015732,30.0,0.236793,1094.150994,328.550822
19374.0,62233.4839,1554291428.96,4.6877913,0.63645251,268.590657,36.466043,0.6312906,461.4046,5.8532901,1.2481449,0.85706885,0.26544548,0.0971533,5.8532901,1.2481449,5.3349792,1.1376212,12.013098,0.13984,0.321072,0.076149,0.065013,30.0,0.807266,487.52472,193.835421
19375.0,62817.8898,1604784096.62,4.3299714,-0.16691072,248.089087,-9.56328,1.1922325,821.10788,11.758226,1.7540881,0.87626368,-0.20667738,0.1655566,11.758226,1.7540881,10.0880778,1.504936,11.864209,0.18732,0.10818,0.013031,0.024228,30.0,0.369586,809.693295,241.785908
19376.0,61823.6928,1518885476.78,0.42531017,-0.47382163,24.368478,-27.14798,0.404651,717.03283,20.361174,1.668305,0.98334612,-0.28897671,0.1462877,20.361174,1.668305,17.7627086,1.4553982,11.894036,0.1807,0.221495,0.06288,0.040294,30.0,0.91924,1139.724007,412.531637
19377.0,64173.0597,1721870774.81,3.891901,-0.13908888,222.989502,-7.969206,0.66593681,271.26009,3.6189833,1.5223366,0.92792495,0.334259,0.0586406,3.6189833,1.5223366,3.4185192,1.4380107,11.903498,0.1784,0.383421,0.021677,0.132212,30.0,0.786338,501.983426,125.630686
19378.0,61125.2662,1458541417.1,4.2256218,0.1144125,242.110295,6.555353,0.32535521,379.0842,11.58957,1.2766503,0.75149574,-0.22147243,0.0807082,11.58957,1.2766503,10.7240515,1.181309,12.001699,0.14535,0.067388,0.025851,0.010553,30.0,0.947537,491.411513,143.824996
19379.0,64087.0321,1714437990.94,2.7869934,-0.49937596,159.682959,-28.612135,2.7252174,453.12509,5.1154892,1.7485209,0.93760513,0.27829083,0.0955142,5.1154892,1.7485209,4.669487,1.5960733,11.794347,0.19984,0.329277,0.015394,0.105459,30.0,0.914561,897.216974,283.819935
19380.0,64074.6049,1713364281.67,2.0989972,-0.18825728,120.263681,-10.786348,1.1240248,467.49589,12.054139,1.4907374,0.823975,0.41408615,0.0983572,12.054139,1.4907374,10.9746985,1.3572428,11.943358,0.16782,0.072401,0.0134,0.014993,30.0,0.432056,754.380006,190.842873
19381.0,63300.7874,1646506453.18,5.4509376,0.80933972,312.315719,46.37175,2.7316461,551.83869,3.8784616,1.1377692,0.096701284,-0.36539332,0.1148524,3.8784616,1.1377692,3.4789014,1.0205559,12.03634,0.12521,0.086034,0.034058,0.016038,30.0,0.917142,442.628352,116.714869
19382.0,62167.2211,1548566319.38,2.5652211,-0.27027048,146.976343,-15.485358,0.99074,579.08527,4.2569079,1.2751708,0.81185706,-0.11094687,0.1201142,4.2569079,1.2751708,3.8004233,1.1384293,12.012885,0.13995,0.32037,0.055834,0.082634,30.0,0.548071,924.504311,313.826333
19383.0,61121.3178,1458200272.3,1.1781966,-0.62737494,67.505693,-35.945936,0.63929366,627.05797,21.937696,1.3350701,0.96586463,-0.27223189,0.1293027,21.937696,1.3350701,19.4258781,1.1822075,12.001429,0.14547,0.203261,0.098331,0.026656,30.0,0.802517,360.948802,69.557441
19384.0,62814.8464,1604521144.98,3.0328044,0.22333028,173.766892,12.795882,1.4065277,518.30185,7.8201181,1.3532297,0.63103061,0.066798139,0.1083317,7.8201181,1.3532297,7.0557559,1.2209609,11.994131,0.15033,0.083868,0.02828,0.014253,30.0,0.163531,618.84907,176.219309
19385.0,61386.4011,1481103472.29,5.2647109,0.93899946,301.645715,53.800706,1.3536658,288.96215,14.462028,1.2755136,0.83441588,-0.043442838,0.0623071,14.462028,1.2755136,13.6137926,1.2007014,11.997386,0.14779,0.066956,0.020176,0.011884,30.0,0.215428,573.596082,208.069064
19386.0,61590.5216,1498739486.29,1.0263634,-0.088301671,58.806291,-5.059313,0.74051261,586.23273,11.259684,1.5672571,0.80166864,-0.17139084,0.1214892,11.259684,1.5672571,10.0399396,1.3974785,11.926021,0.17304,0.064423,0.007518,0.014473,30.0,0.738123,1047.895132,342.929598
19387.0,64032.8483,1709756515.1,4.4277082,-1.2732608,253.688993,-72.95247,1.0119968,295.87421,8.4158681,1.7893503,0.98965579,0.35228751,0.0637339,8.4158681,1.7893503,7.9116291,1.6821409,11.708919,0.21215,0.386703,0.033547,0.093666,30.0,0.530169,768.023043,188.548834
19388.0,63119.9178,1630879319.19,5.7663548,-0.25795302,330.387793,-14.779619,2.6150912,202.24672,6.6402652,1.3907854,0.56480101,-0.030761005,0.0441732,6.6402652,1.3907854,6.3593525,1.331949,11.953741,0.16454,0.046758,0.007272,0.010431,30.0,0.86457,890.602789,321.553304
19389.0,63304.2208,1646803093.77,0.65164994,-0.10702547,37.336791,-6.132108,1.0037867,129.20761,4.3460071,1.2270199,0.68025439,0.42073628,0.0285427,4.3460071,1.2270199,4.2254025,1.1929693,11.998867,0.14682,0.213028,0.042273,0.051523,30.0,0.537112,1503.579133,507.62746
19390.0,63699.0396,1680915442.5,4.6625785,0.56799992,267.14607,32.543998,1.2219066,628.53784,15.857546,1.7119403,0.98875038,-0.094040777,0.1295846,15.857546,1.7119403,14.038387,1.5155485,11.855833,0.18877,0.313672,0.07281,0.06119,30.0,0.341855,967.036413,330.977507
19391.0,62737.3418,1597824746.11,2.8142141,0.84506409,161.242591,48.418606,1.1684759,459.85166,8.0491772,1.2819,0.57424256,0.26688412,0.0968461,8.0491772,1.2819,7.3384744,1.1687145,12.005489,0.14376,0.062517,0.025608,0.009418,30.0,0.391555,205.762092,40.779712
19392.0,62741.4838,1598182621.59,2.6924334,-0.94412879,154.26507,-54.094595,0.91721191,871.44001,5.6501211,1.3988775,0.50140161,-0.38278248,0.1747393,5.6501211,1.3988775,4.8096808,1.1907982,11.999283,0.14655,0.108202,0.03034,0.021881,30.0,0.608036,898.352176,283.591487
19393.0,61403.0957,1482545885.71,4.4082204,-0.13081946,252.572424,-7.495403,0.23575644,612.7759,5.6939456,1.302337,0.12651518,0.48948058,0.1265771,5.6939456,1.302337,5.0541999,1.1560124,12.007965,0.14217,0.012317,0.005486,0.001855,30.0,0.972338,931.906949,324.559576
19394.0,63820.6954,1691426497.6,3.5665341,-1.3388411,204.347351,-76.709944,2.1272194,333.2016,10.024,1.2226986,0.82176372,0.40792655,0.071394,10.024,1.2226986,9.3560351,1.1412222,12.012101,0.1403,0.175964,0.07263,0.026257,30.0,0.528152,527.419058,130.672248
19395.0,62339.1379,1563419932.65,0.87291532,0.30600054,50.014364,17.532539,3.0857767,406.78173,18.249292,1.1983095,0.89672551,0.19126332,0.0862785,18.249292,1.1983095,16.7998281,1.1031329,12.020257,0.13552,0.109673,0.053291,0.014323,30.0,0.998443,854.228846,305.318757
19396.0,61903.8358,1525809829.95,0.58842685,-1.0679626,33.714375,-61.18975,2.7039001,506.14133,8.2647953,1.1421745,0.3958598,0.48771047,0.105955,8.2647953,1.1421745,7.4729943,1.0327495,12.034527,0.12673,0.030551,0.019753,0.002746,30.0,0.905732,718.535415,241.951948
19397.0,63877.9271,1696371319.88,4.8334923,-0.78415423,276.938709,-44.928728,2.2863033,702.01273,6.763642,1.7470427,0.95806608,0.35075275,0.143474,6.763642,1.7470427,5.914994,1.5278377,11.847872,0.19043,0.362477,0.035657,0.093828,30.0,0.656,738.404728,174.661027
19398.0,61543.1781,1494649004.67,5.2755918,0.28155808,302.269145,16.13209,0.75374914,493.25754,6.2634215,1.3114414,0.87245039,0.20866002,0.1034296,6.2634215,1.3114414,5.6763218,1.1885139,11.999765,0.14626,0.317996,0.071915,0.065001,30.0,0.729128,448.443555,140.511024
19399.0,62441.1769,1572236100.94,6.2172447,-0.26253247,356.221882,-15.042003,2.2522425,353.05644,7.9150876,1.1587383,0.5545263,-0.098584166,0.075438,7.9150876,1.1587383,7.3598733,1.0774571,12.025466,0.13231,0.076417,0.039319,0.009443,30.0,0.629917,708.75125,164.299208
19400.0,61021.5497,1449580307.94,4.3833049,-0.73349669,251.144871,-42.026265,2.4561986,600.86767,7.7779527,1.8495604,0.88146592,0.40491277,0.1242981,7.7779527,1.8495604,6.9180521,1.6450801,11.748019,0.20679,0.158216,0.00516,0.042229,30.0,0.77417,929.768161,269.510628
19401.0,62191.2073,1550638731.79,3.3082103,-0.95091714,189.546488,-54.483539,2.7549569,962.62078,8.5116057,1.7086592,0.95841608,0.28261899,0.1911626,8.5116057,1.7086592,7.1456289,1.4344467,11.905943,0.17792,0.361739,0.057054,0.079704,30.0,0.926183,588.844035,195.798786
19402.0,62252.4543,1555930473.55,6.1204179,1.0427336,350.674115,59.744234,0.42829524,762.94432,20.620753,1.6481782,0.98928303,0.083710698,0.1548361,20.620753,1.6481782,17.8560002,1.4271967,11.910207,0.17696,0.275446,0.086302,0.048049,30.0,0.909675,679.229036,222.184749
19403.0,63864.2893,1695193013.49,3.5390316,0.95004315,202.771574,54.433463,2.0454655,300.94814,5.266453,1.3575562,0.3164042,0.46009195,0.0647796,5.266453,1.3575562,4.9460498,1.2749645,11.9744,0.15723,0.02642,0.004424,0.006308,30.0,0.457044,660.801355,160.228489
19404.0,63731.7912,1683745180.92,5.0618343,0.76614273,290.021742,43.896745,2.6370412,863.9793,16.73383,1.821402,0.94283742,-0.16241448,0.1733835,16.73383,1.821402,14.2611766,1.5522648,11.830113,0.19377,0.107077,0.008433,0.02506,30.0,0.875391,953.24904,278.551102
19405.0,64055.6181,1711723820.01,2.8154099,-0.95851062,161.311105,-54.918613,1.2080404,608.83057,4.2983342,1.2873502,0.52219209,-0.39370125,0.1258227,4.2983342,1.2873502,3.8179497,1.1434751,12.011433,0.14058,0.165575,0.037552,0.039987,30.0,0.354852,410.10377,83.865884
19406.0,63735.9591,1684105283.6,3.9969928,-0.1105513,229.010818,-6.334123,1.3154992,327.18409,7.4004996,1.2754755,0.87343339,-0.3269213,0.0701642,7.4004996,1.2754755,6.9152933,1.1918502,11.999078,0.14668,0.286813,0.077982,0.053528,30.0,0.252533,999.73569,332.143436
19407.0,64174.5426,1721998899.49,1.6780866,-1.4954422,96.14728,-85.682527,0.7062739,401.34353,7.0118693,1.3811631,0.92975964,-0.2626925,0.0851878,7.0118693,1.3811631,6.4614337,1.272741,11.975164,0.15695,0.358105,0.073323,0.074223,30.0,0.760785,864.130441,279.209539
19408.0,63205.4493,1638269238.14,1.726908,-1.2163579,98.94454,-69.692174,0.46704553,959.00348,16.7197,1.2300779,0.93547112,0.013952021,0.1905161,16.7197,1.2300779,14.0440777,1.0332308,12.034451,0.12679,0.267755,0.147,0.030676,30.0,0.892902,695.336069,270.964408
19409.0,62271.9191,1557612226.35,0.92742854,-0.62133886,53.137741,-35.600094,1.6590412,476.29258,6.0243679,1.555444,0.7197379,0.41408627,0.1000927,6.0243679,1.555444,5.4762366,1.4139208,11.916909,0.17521,0.132124,0.017283,0.032963,30.0,0.08813,432.604638,91.371329
19410.0,61451.0103,1486685704.62,4.4221417,-0.096328353,253.370056,-5.519208,0.80225763,449.3634,4.7572588,1.1715805,0.23821334,0.061146087,0.0947684,4.7572588,1.1715805,4.3454478,1.0701629,12.026966,0.1314,0.073914,0.031639,0.01185,30.0,0.695085,959.167364,333.312368
19411.0,62466.2689,1574404048.89,1.0090061,-1.014395,57.811791,-58.120552,2.6244629,695.82342,6.6202003,1.2328777,0.84084052,0.30975138,0.1423121,6.6202003,1.2328777,5.7954391,1.0792827,12.025195,0.13254,0.306174,0.088418,0.056257,30.0,0.869242,680.095283,217.774787
19412.0,63018.918,1622152933.5,4.2073703,0.72658071,241.064561,41.630008,2.3909398,722.82552,9.8475794,1.5932416,0.92505386,-0.20149592,0.1473705,9.8475794,1.5932416,8.5827369,1.3886025,11.928633,0.1719,0.266174,0.057571,0.053265,30.0,0.731244,855.87243,290.458576
19413.0,61008.236,1448430006.84,3.0548597,0.93074942,175.030568,53.328014,2.5687807,569.8473,4.2542666,1.5053659,0.91297173,-0.48058234,0.1183337,4.2542666,1.5053659,3.8041119,1.3460793,11.949254,0.16635,0.375261,0.035774,0.116012,30.0,0.84038,479.685578,142.277451
19414.0,64477.2456,1748152434.37,1.1413411,-1.1291913,65.394028,-64.697896,0.90104829,830.90814,14.426072,1.7123739,0.89451139,0.34930069,0.1673514,14.426072,1.7123739,12.357952,1.4668882,11.887228,0.18223,0.089198,0.010167,0.02008,30.0,0.620788,995.737182,297.752684
19415.0,62984.0608,1619141270.69,6.1490531,-0.34566707,352.314791,-19.805264,2.9214613,377.08626,3.3398998,1.4733383,0.81544172,0.43201878,0.0803049,3.3398998,1.4733383,3.0916271,1.3638172,11.940115,0.16867,0.293888,0.019638,0.101609,30.0,0.975869,384.896403,89.051831
19416.0,61863.8081,1522351436.11,2.1559398,-0.58348983,123.526251,-33.431505,0.55396337,729.83376,13.043124,1.5435348,0.84861199,0.46713259,0.1486789,13.043124,1.5435348,11.3548908,1.3437478,11.949901,0.16606,0.092233,0.022682,0.017671,30.0,0.850446,160.016103,26.556215
19417.0,63983.533,1705495665.55,1.9091826,-1.2372728,109.388105,-70.89051,1.7924538,272.03245,16.477366,1.1238064,0.96418834,0.040662657,0.058801,16.477366,1.1238064,15.5622883,1.0613953,12.029074,0.1303,0.312592,0.166721,0.037056,30.0,0.219847,1192.747186,378.725549
19418.0,62560.8642,1582577088.28,1.5194554,0.7817464,87.058382,44.790769,2.6552062,443.42476,10.807946,1.5915541,0.97054724,-0.06181867,0.0935896,10.807946,1.5915541,9.8830001,1.4553486,11.894069,0.18069,0.330757,0.06729,0.067068,30.0,0.884028,812.54674,271.917999
19419.0,62422.8119,1570649369.61,0.62377057,-1.0002829,35.739421,-57.311988,0.68232759,714.48227,15.727031,1.508719,0.94685989,0.077157751,0.1458105,15.727031,1.508719,13.7256825,1.3167265,11.959494,0.16259,0.212463,0.07255,0.035543,30.0,0.776107,561.202,212.832357
19420.0,62628.4883,1588419807.45,5.432881,-0.63868159,311.281152,-36.59376,0.88680148,757.90258,19.16602,1.2860313,0.95162961,-0.035975104,0.1539011,19.16602,1.2860313,16.6097596,1.1145074,12.018068,0.13695,0.232602,0.121573,0.028205,30.0,0.631894,565.602767,161.076871
19421.0,63911.0175,1699230331.84,2.4886275,0.81268054,142.587853,46.563165,2.2049757,626.23947,3.5355661,1.2919608,0.030686642,0.07804587,0.1291467,3.5355661,1.2919608,3.131184,1.1441922,12.011217,0.14067,0.054391,0.016159,0.013259,30.0,0.592517,412.436709,136.682996
19422.0,62781.5418,1601643631.67,0.94596441,-0.57853829,54.199768,-33.147802,2.40502,647.41525,14.384161,1.5409279,0.85995396,0.18507322,0.1331734,14.384161,1.5409279,12.6936977,1.3598341,11.941978,0.16816,0.069317,0.010116,0.01504,30.0,0.740775,554.396561,142.858047
19423.0,63541.5695,1667310022.13,3.9043418,-0.86796851,223.702307,-49.730932,2.0930522,221.62427,7.2252258,1.0716747,0.98789627,-0.37166385,0.0482639,7.2252258,1.0716747,6.8925638,1.0223329,12.036016,0.12543,0.52235,0.15454,0.093644,30.0,0.498837,580.828352,138.377569
19424.0,61009.2548,1448518033.1,1.1031847,1.1977253,63.207827,68.624605,1.6299863,101.88313,3.2746418,1.1357578,-0.030581052,0.22261221,0.0226054,3.2746418,1.1357578,3.2022535,1.110651,12.019015,0.13646,0.049155,0.017991,0.010547,30.0,0.059155,699.613638,238.517477
19425.0,62449.1019,1572920819.98,0.9993633,-0.33738983,57.259299,-19.331013,2.3154425,502.1766,2.6002004,1.1863638,0.82495935,-0.27689588,0.1051787,2.6002004,1.1863638,2.3527421,1.0734588,12.02619,0.13181,0.365345,0.041613,0.120974,30.0,0.677712,1186.55539,365.087657
19426.0,61149.6669,1460649642.26,5.0729553,1.1314964,290.658928,64.829968,0.16571956,685.33135,8.0430014,1.4710148,0.52458539,0.11464795,0.1403391,8.0430014,1.4710148,7.0531664,1.2899801,11.969189,0.15915,0.024841,0.001091,0.006122,30.0,0.9863,750.802131,231.286751
19427.0,63902.1479,1698464000.55,0.97978328,-0.30520654,56.137447,-17.487047,2.6970641,348.20392,4.2251253,1.5343801,0.50186522,0.065891518,0.0744516,4.2251253,1.5343801,3.9323552,1.4280588,11.910008,0.17707,0.073825,0.001946,0.024858,30.0,0.902814,762.908038,225.360732
19428.0,62889.1593,1610941780.88,1.4905348,0.88845387,85.401353,50.904657,2.5429953,473.63693,15.005296,1.4918716,0.90575563,0.34968955,0.0995691,15.005296,1.4918716,13.6465234,1.3567783,11.943617,0.16775,0.111953,0.029368,0.02098,30.0,0.826127,879.999121,307.62346
19429.0,62259.7807,1556563467.73,5.1072735,-1.0184351,292.625216,-58.352033,1.1262469,599.633,10.855116,1.9715322,0.98573767,0.045123836,0.1240615,10.855116,1.9715322,9.6570485,1.7539363,11.618544,0.22293,0.293704,0.021635,0.070077,30.0,0.430051,588.881189,151.922545
19430.0,61209.1471,1465788728.31,4.6373649,0.4776294,265.701437,27.366149,0.48210207,496.64043,7.6461496,1.7098698,0.90398009,-0.48974706,0.1040934,7.6461496,1.7098698,6.9252741,1.5486641,11.832461,0.19328,0.224471,0.023909,0.054034,30.0,0.886022,262.67559,64.197886
19431.0,64341.2072,1736398724.08,1.5396565,-0.79523309,88.215819,-45.5635,0.32593166,311.61375,9.8589473,1.1230901,0.50205189,0.42499091,0.0669731,9.8589473,1.1230901,9.2401083,1.0525945,12.030397,0.12921,0.018353,0.004133,0.003613,30.0,0.947353,442.486297,158.56973
19432.0,61326.7475,1475949399.29,4.8008099,0.4963063,275.066146,28.436256,2.5964517,483.22855,8.0096027,1.2813207,0.48731887,0.062197158,0.1014586,8.0096027,1.2813207,7.2718148,1.1632945,12.006647,0.14308,0.034047,0.013422,0.005264,30.0,0.855054,1043.416134,364.252945
19433.0,62526.37,1579596788.6,2.5214854,-1.2422634,144.470472,-71.17645,0.79564786,606.2925,3.8657769,1.7966791,0.95547925,-0.052286194,0.125337,3.8657769,1.7966791,3.4352171,1.5965698,11.793856,0.19991,0.390573,0.007129,0.14391,30.0,0.699822,410.161431,93.382347
19434.0,61958.1658,1530503941.14,2.5818328,1.1025992,147.928123,63.174281,0.80566943,888.09754,6.5156643,1.9923238,0.88931452,-0.42943594,0.1777597,6.5156643,1.9923238,5.5322529,1.6916217,11.698851,0.21353,0.194916,0.000473,0.061469,30.0,0.692629,503.674756,143.789378
19435.0,63361.836,1651781052.19,3.5196965,0.58702,201.663755,33.633768,2.6363316,627.47122,21.533448,1.3315974,0.96252206,-0.15665314,0.1293814,21.533448,1.3315974,19.0665862,1.1790502,12.002394,0.14507,0.198238,0.095868,0.026006,30.0,0.875048,1101.202397,385.803646
19436.0,64322.7308,1734802356.61,4.433145,0.13972385,254.000498,8.005587,3.0634275,766.97203,20.117169,1.8312552,0.97734325,0.32448788,0.1555823,20.117169,1.8312552,17.4086853,1.5847034,11.803801,0.19826,0.143111,0.017863,0.031818,30.0,0.996947,742.407361,197.776986
19437.0,62793.3246,1602661660.78,3.6643325,0.86299544,209.950787,49.445996,0.99458928,472.34773,3.7046309,1.1024366,0.8680855,0.029524727,0.0993149,3.7046309,1.1024366,3.3699453,1.0028397,12.040322,0.123,0.385055,0.074328,0.096689,30.0,0.544847,1403.857415,445.99349
19438.0,64026.0501,1709169148.6,4.5409479,-1.192636,260.17715,-68.333009,2.0700323,323.51188,10.120082,1.300514,0.69518634,-0.029170388,0.0694128,10.120082,1.300514,9.4632138,1.216101,11.991711,0.14976,0.053721,0.017183,0.009286,30.0,0.478755,748.473757,268.060468
19439.0,61776.1262,1514775725.38,2.1402471,0.7668156,122.627126,43.935298,0.61076133,480.48056,6.308903,1.4289861,0.55035506,0.42341671,0.1009177,6.308903,1.4289861,5.7305856,1.2979954,11.966339,0.16018,0.068154,0.015247,0.014318,30.0,0.819212,699.120645,176.465392
19440.0,62056.4841,1538998647.86,1.7252999,-0.24713724,98.852403,-14.159921,1.1797117,942.41038,12.035601,1.4040667,0.70531824,-0.28318823,0.1875452,12.035601,1.4040667,10.1348575,1.182327,12.001394,0.14548,0.051876,0.017957,0.008618,30.0,0.381191,499.45016,169.583789
19441.0,64464.478,1747049317.34,0.76807069,-0.79332204,44.007209,-45.454005,2.7914827,923.86875,12.587041,1.6605267,0.97618978,0.079902873,0.1842151,12.587041,1.6605267,10.6290154,1.4022171,11.922573,0.17368,0.353711,0.083978,0.068565,30.0,0.939335,724.466337,217.539088
