simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1,radius2,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
111,61569.7685,1496946413.14,2.4767271,-0.67572109,141.90601,-38.715967,1.7971532,194.44873,1.3930288,1.2319104,-0.047470122,-0.038594506,0.0425205,1.3930288,1.2319104,1.3362124,1.1816654,11.927459,11.992888,0.17247,0.15169,0.002492,0.034097,0.036589,72.484409,0.224429,327.219265,110.363569
114,63083.2449,1627710779.04,2.7444202,-1.4862271,157.243695,-85.15454,2.9367676,489.32036,1.5595805,1.387386,0.039171214,-0.030359143,0.1026564,1.5595805,1.387386,1.4143849,1.2582215,11.823247,11.929117,0.19479,0.17175,0.00331,0.032664,0.035974,37.076445,0.979097,393.647845,78.057141
115,61526.6529,1493221232.75,0.32968952,-0.79797473,18.889818,-45.720584,2.276701,264.86588,1.4076632,1.3461596,0.040072701,0.046581494,0.0573119,1.4076632,1.3461596,1.3313604,1.2731906,11.919263,11.949227,0.1744,0.16636,0.00253,0.055811,0.058341,34.615897,0.648723,300.955497,83.052771
116,64388.2673,1740464715.75,5.1284243,0.2598158,293.837068,14.886349,1.9350621,293.43968,1.5495476,1.4752513,-0.0074501573,-0.039095332,0.0632317,1.5495476,1.4752513,1.4573942,1.3875163,11.831998,11.882989,0.1934,0.18333,0.00323,0.044778,0.048008,23.933283,0.356263,858.265218,309.401713
117,62563.5008,1582804891.04,3.1017807,-0.70862947,177.718943,-40.601478,0.86431187,747.68049,1.7333567,1.5824739,-0.034153395,0.029333935,0.1520026,1.7333567,1.5824739,1.5046465,1.3736721,11.646076,11.805965,0.21979,0.19794,0.004465,0.007885,0.01235,33.336253,0.649164,1016.39188,327.90814
118,62755.3129,1599377449.21,4.0843913,1.2658593,234.018383,72.528395,2.3158491,466.43981,1.3967875,1.3885033,0.014240338,0.02470729,0.0981486,1.3967875,1.3885033,1.2719476,1.2644038,11.926358,11.92867,0.17295,0.17189,0.002562,0.042134,0.044696,67.599046,0.678011,437.300894,136.228344
119,61863.3052,1522307983.42,2.5151402,0.84237622,144.106918,48.264602,0.33771869,804.38871,1.5483913,1.3664232,0.015779753,0.047209156,0.1624872,1.5483913,1.3664232,1.3319642,1.1754308,11.832597,11.939052,0.19324,0.16901,0.003265,0.022866,0.026132,74.78006,0.943513,696.67153,230.469046
120,62648.3609,1590136798.34,5.3682316,0.66546764,307.577014,38.128487,0.70076211,258.37448,1.5369391,1.2464301,-0.01810165,-0.04284953,0.0559606,1.5369391,1.2464301,1.4554891,1.1803756,11.841762,11.983945,0.19166,0.15359,0.003643,0.054756,0.058399,37.098572,0.764351,246.712381,58.874202
121,63316.6977,1647881100.51,5.2731852,0.71180215,302.131257,40.783259,1.2761184,439.66873,1.4312542,1.4083769,0.048661271,-0.015147209,0.0928432,1.4312542,1.4083769,1.3096611,1.2887274,11.908616,11.918975,0.17748,0.17449,0.002691,0.056662,0.059353,41.916638,0.290432,644.892314,212.432908
122,63629.12,1674874384.21,2.0077762,-0.017791802,115.037102,-1.019395,1.9503137,638.53446,1.4787018,1.4611265,-0.041430616,-0.005167221,0.1314869,1.4787018,1.4611265,1.3068661,1.2913331,11.881153,11.890188,0.18379,0.18147,0.002937,0.04457,0.047507,58.324256,0.370472,1011.864826,307.070618
123,63638.5383,1675688126.21,0.70555018,0.27950434,40.425048,16.014419,2.7058516,477.58077,1.5501598,1.4111721,-0.013524043,0.03337528,0.1003465,1.5501598,1.4111721,1.4087924,1.2824797,11.831646,11.917963,0.19348,0.17486,0.003219,0.054242,0.057461,68.171747,0.906558,429.88607,120.414747
124,63022.6189,1622472690.48,3.8362108,0.08757742,219.798688,5.017817,1.4155443,302.91526,1.3296231,1.2527777,-0.0150274,-0.047872208,0.0651847,1.3296231,1.2527777,1.248256,1.1761132,11.954677,11.981966,0.16424,0.1544,0.002205,0.04382,0.046025,50.58266,0.154629,727.799769,235.261281
125,64165.2592,1721196813.96,0.26452254,-0.37696982,15.156025,-21.59878,1.9024783,292.50478,1.4393826,1.3632452,-0.0094382392,0.036123164,0.0630387,1.4393826,1.3632452,1.3540265,1.2824041,11.903043,11.940362,0.17857,0.1686,0.002661,0.044659,0.04732,38.491542,0.325634,467.536974,110.095272
126,63860.9275,1694902551.03,4.6411839,-0.3127962,265.920249,-17.921902,1.0974869,305.31711,1.5348058,1.5186549,-0.011764786,-0.022449623,0.0656789,1.5348058,1.5186549,1.4402141,1.4250586,11.84356,11.854335,0.19137,0.18918,0.003249,0.033609,0.036858,39.75731,0.455834,400.07391,122.185519
127,63649.6684,1676649767.88,6.2452573,0.1998847,357.826885,11.45255,0.9725678,481.72632,1.503296,1.4344846,-0.030461261,0.040439399,0.1011629,1.503296,1.4344846,1.3651894,1.3026997,11.865074,11.90591,0.1871,0.17792,0.002982,0.017895,0.020876,56.737089,0.56318,1003.5377,330.841543
129,61194.6193,1464533527.76,2.3095923,-0.89997378,132.329891,-51.564699,2.459659,532.97398,1.7122398,1.5962048,-0.0072547072,-0.047466458,0.1111906,1.7122398,1.5962048,1.5409056,1.4364816,11.673629,11.794217,0.2166,0.19986,0.004294,0.003274,0.007568,15.193096,0.776355,631.601375,224.68995
130,61024.0729,1449798313.78,3.8860093,-0.39857275,222.651932,-22.836536,0.76079108,684.71885,1.6280744,1.5653499,0.0037695893,0.037907298,0.1402238,1.6280744,1.5653499,1.4278551,1.3728444,11.764971,11.819844,0.20435,0.19557,0.003737,0.00983,0.013567,52.17536,0.724291,845.599206,245.074404
131,61743.5655,1511962474.62,1.9103822,-0.4255028,109.456837,-24.379515,0.65576879,771.82209,1.5977048,1.5057199,-0.0026881627,-0.0093066331,0.1564802,1.5977048,1.5057199,1.3815237,1.3019851,11.792746,11.863716,0.20007,0.18742,0.003502,0.038401,0.041902,36.329581,0.792579,749.646898,223.080507
132,63322.3326,1648367952.8,3.7665533,-0.50485578,215.807607,-28.926105,1.7766403,836.40098,1.6551228,1.6363525,-0.010137712,-0.040408168,0.1683558,1.6551228,1.6363525,1.4166256,1.4005601,11.738364,11.756197,0.20822,0.20555,0.00404,0.006391,0.010431,62.65184,0.204393,1226.919353,327.71178
133,62439.1912,1572064538.64,0.71953116,-0.69707687,41.226099,-39.939563,0.80138823,576.89082,1.5437028,1.4292993,0.023576105,0.048316863,0.1196915,1.5437028,1.4292993,1.3786858,1.2765117,11.835203,11.909633,0.19261,0.17723,0.003175,0.040984,0.04416,20.579438,0.69571,574.125835,163.98933
135,62408.4219,1569406070.81,5.8789558,-0.36531957,336.839355,-20.93127,2.8192632,558.35538,1.3921498,1.3543961,-0.023454675,0.034513193,0.1161138,1.3921498,1.3543961,1.2473189,1.2134929,11.92764,11.944986,0.17236,0.16744,0.002491,0.065203,0.067694,50.292136,0.9485,426.303261,120.135953
136,64096.0541,1715217493.0,1.0877956,-0.93325096,62.326097,-53.471341,2.6635506,524.26663,1.5733746,1.5595167,0.0014885865,0.048050949,0.1094951,1.5733746,1.5595167,1.4180996,1.4056094,11.812867,11.823285,0.19669,0.19478,0.003491,0.021028,0.024519,43.858373,0.887897,527.786325,150.180383
137,64134.47,1718536623.28,4.6260748,-0.74187415,265.054562,-42.506258,1.361949,161.82237,1.4158643,1.3624306,0.0095919762,0.024530155,0.0355645,1.4158643,1.3624306,1.3672391,1.3156405,11.916017,11.940725,0.17547,0.16849,0.002575,0.038937,0.041513,53.539532,0.207332,203.308858,61.729848
139,64182.1134,1722653017.85,0.27723363,0.85686919,15.884317,49.094988,0.79754999,553.4722,1.4897645,1.464541,-0.036089641,-0.035114268,0.1151688,1.4897645,1.464541,1.3359095,1.3132909,11.873362,11.888359,0.18529,0.18192,0.002979,0.05375,0.056729,18.891216,0.698462,596.287764,161.398495
141,62098.5733,1542635148.34,4.1894615,-0.41654151,240.038462,-23.866071,2.0136162,595.54942,1.5997892,1.4855624,-0.030143106,0.03354879,0.1232784,1.5997892,1.4855624,1.4242144,1.3225238,11.790785,11.876341,0.20036,0.18472,0.003504,0.023296,0.0268,49.799027,0.428489,1080.838407,295.1358
142,63418.6953,1656693695.77,2.338996,-0.23861764,134.014599,-13.671784,0.60829461,523.59314,1.6346208,1.3517046,-0.028561459,-0.010055573,0.1093638,1.6346208,1.3517046,1.4734759,1.2184502,11.758069,11.946571,0.2053,0.16709,0.004176,0.019746,0.023922,48.689075,0.820624,767.694771,269.556078
143,61950.7161,1529860292.02,0.56705449,0.53023299,32.489829,30.380112,0.93772536,684.92014,1.6314094,1.6160114,0.049782802,-0.046886646,0.1402617,1.6314094,1.6160114,1.4307325,1.4172285,11.761442,11.776045,0.20483,0.20265,0.003877,0.010799,0.014676,48.639606,0.591623,851.152716,247.199106
144,61667.1344,1505358831.52,6.0878719,0.4483674,348.809366,25.68956,1.8628483,149.86546,1.4420677,1.3032941,0.026476348,0.049467978,0.0329983,1.4420677,1.3032941,1.396002,1.2616614,11.902393,11.964428,0.17892,0.16086,0.002677,0.025989,0.028667,51.20926,0.287918,199.645849,65.489001
145,61646.2136,1503551273.1,1.6716207,-0.81259341,95.776811,-46.558173,1.4161733,226.98068,1.4188345,1.3706418,-0.041965826,-0.014908315,0.0493907,1.4188345,1.3706418,1.3520556,1.3061311,11.914264,11.937453,0.17586,0.16956,0.002595,0.066024,0.068618,55.588076,0.154008,410.223601,107.395638
146,62197.3767,1551171762.55,2.8172398,-0.64517575,161.41595,-36.965848,2.1398185,313.18568,1.3499356,1.3274709,0.039491263,-0.043984064,0.0672959,1.3499356,1.3274709,1.2648185,1.2437703,11.947557,11.955499,0.16685,0.16397,0.002337,0.060277,0.062614,63.29934,0.538809,386.640599,112.846098
152,62504.8517,1577737602.22,2.1289086,0.7046711,121.977478,40.37468,2.554734,764.71427,1.7508677,1.4268912,0.031237156,0.024861412,0.1551641,1.7508677,1.4268912,1.5156875,1.2352282,11.622166,11.910272,0.22247,0.17692,0.00536,0.028562,0.033922,31.189243,0.832684,889.940706,250.914319
153,63908.3221,1698997447.33,0.31444664,-0.76507391,18.016465,-43.835506,1.6948255,261.54838,1.3349625,1.2847356,-0.029046873,-0.0036038438,0.0566216,1.3349625,1.2847356,1.2634253,1.21589,11.952486,11.971029,0.16493,0.15848,0.002243,0.063768,0.066011,64.502965,0.123711,498.591229,175.156851
154,61419.6188,1483973484.67,4.7741119,-0.022494061,273.536463,-1.288815,1.1141118,456.73735,1.501248,1.1862877,0.013991686,-0.038459454,0.0962297,1.501248,1.1862877,1.3694648,1.0821525,11.866018,12.000297,0.18683,0.14598,0.003636,0.06001,0.063646,44.895341,0.440975,697.480773,187.145519
155,63572.2405,1669959994.25,1.2191877,-0.14589199,69.85431,-8.358995,0.61579192,407.00399,1.5091316,1.4516193,0.0019137002,0.048109641,0.086323,1.5091316,1.4516193,1.3892107,1.3362685,11.860737,11.896485,0.1879,0.18019,0.003026,0.025548,0.028574,19.623497,0.816316,427.172662,93.930985
156,62860.0922,1608430384.05,1.9602538,0.69764788,112.31427,39.972279,0.23216416,600.41174,1.6649883,1.5771888,-0.044497388,-0.041719789,0.1242107,1.6649883,1.5771888,1.4810287,1.4029299,11.727442,11.809925,0.20966,0.19721,0.00396,0.022406,0.026366,18.513056,0.973171,529.555262,124.400763
157,62007.8087,1534793089.63,0.13616679,1.1552326,7.801782,66.189952,0.590588,806.19144,1.4235318,1.4098856,-0.035738268,-0.034915576,0.1628186,1.4235318,1.4098856,1.224208,1.2124725,11.9113,11.918419,0.17649,0.17469,0.002674,0.045257,0.047931,35.054299,0.830613,747.142792,237.379919
158,62724.8685,1596747060.36,3.8528281,0.36127899,220.750789,20.699761,0.94861961,629.90888,1.5898173,1.4512502,0.0067428129,-0.043729672,0.1298457,1.5898173,1.4512502,1.40711,1.2844675,11.799314,11.896727,0.19897,0.18014,0.003448,0.051412,0.054861,62.093819,0.582805,1222.148086,300.674513
159,62049.7972,1538420899.9,5.3488975,0.71424288,306.469252,40.923103,0.36999163,543.82445,1.5311976,1.4909291,-0.044087982,-0.0010964803,0.1132987,1.5311976,1.4909291,1.37537,1.3391996,11.845895,11.87251,0.19088,0.18545,0.003176,0.056899,0.060075,57.460856,0.93233,512.653861,155.192376
160,63086.2868,1627973601.26,1.2212013,1.3617844,69.96968,78.024499,2.3317278,197.64324,1.4828965,1.3063975,0.0035506153,-0.03261293,0.043198,1.4828965,1.3063975,1.421491,1.2523007,11.878282,11.9633,0.18436,0.16126,0.002918,0.034049,0.036966,62.316898,0.689596,233.059418,43.16411
161,62518.4537,1578912820.27,0.85419749,1.200377,48.941911,68.776536,0.80267652,826.52323,1.5765773,1.4428047,-0.039023576,0.031979563,0.1665488,1.5765773,1.4428047,1.3514886,1.2368147,11.810325,11.902162,0.19713,0.17901,0.003367,0.020592,0.023959,46.036143,0.694784,1029.049135,300.217064
162,61575.4194,1497434649.99,5.3718585,-0.92466847,307.78482,-52.979601,2.7143407,623.65425,1.5336152,1.4675088,-0.033124696,-0.015910319,0.1286539,1.5336152,1.4675088,1.3588003,1.3002293,11.844419,11.886923,0.19121,0.18231,0.003149,0.02662,0.029768,41.41194,0.910108,577.761581,184.46315
163,61408.0408,1482973139.75,4.5540799,1.2205137,260.929558,69.930284,1.617918,513.2995,1.6221216,1.4890058,-0.012813108,0.0063772102,0.1073548,1.6221216,1.4890058,1.4648616,1.344651,11.769946,11.873906,0.20352,0.18518,0.003648,0.029462,0.03311,23.847152,0.047104,940.783274,287.361217
165,62913.4349,1613039192.26,0.18559801,0.6751724,10.633983,38.684529,2.6178135,694.90282,1.5834339,1.4384102,0.016901245,0.013900865,0.1421392,1.5834339,1.4384102,1.3863756,1.2594001,11.805049,11.903344,0.19808,0.17845,0.003415,0.053305,0.05672,34.691565,0.865935,854.105938,327.265497
167,64158.4456,1720608119.27,3.5914157,1.0817035,205.772962,61.977045,0.39030658,638.10002,1.7220644,1.4749941,-0.0023586993,-0.046912807,0.1314043,1.7220644,1.4749941,1.5220593,1.3036844,11.666893,11.883115,0.21797,0.1833,0.004609,0.031438,0.036046,41.041162,0.924792,607.001833,143.177999
168,62203.8519,1551731222.42,5.7895981,-0.27501469,331.719536,-15.757181,2.2861707,606.22686,1.5135695,1.4213696,-0.01496684,0.034668792,0.1253244,1.5135695,1.4213696,1.3450072,1.2630754,11.856912,11.912547,0.18851,0.1762,0.003018,0.017001,0.02002,20.316026,0.6559,627.08995,207.763385
169,63565.5004,1669377650.42,2.6158273,-0.3192832,149.875864,-18.29358,1.4291389,209.82171,1.4789102,1.4041122,0.0018866518,-0.020539198,0.045775,1.4789102,1.4041122,1.4141763,1.3426523,11.881027,11.921155,0.18382,0.17393,0.002851,0.04317,0.046022,28.236717,0.141184,636.694367,217.948399
171,63305.3147,1646897611.73,3.3942205,0.33221484,194.474509,19.034508,0.48578925,669.35686,1.506157,1.2588339,-0.014268797,-0.021701028,0.137327,1.506157,1.2588339,1.3242955,1.1068355,11.86341,11.97977,0.18748,0.15517,0.003247,0.03937,0.042617,50.893518,0.884307,748.846333,235.891379
172,64260.4422,1729420624.09,3.6881278,-0.58235305,211.314157,-33.366372,1.6919373,366.49919,1.5627313,1.4924033,0.0027263744,-0.047805128,0.0781643,1.5627313,1.4924033,1.4494371,1.3842077,11.821509,11.871415,0.19521,0.18565,0.003311,0.024463,0.027775,59.139787,0.120845,1035.969799,299.804773
173,63873.4336,1695983077.63,3.6232482,-1.0429928,207.59683,-59.759086,2.8032567,781.77162,1.6961899,1.5902841,-0.033198346,-0.03982991,0.1583194,1.6961899,1.5902841,1.4643542,1.3729237,11.692368,11.798999,0.21423,0.19904,0.004176,0.004825,0.009001,74.900851,0.943308,605.261846,156.970083
174,62983.1184,1619059848.29,1.6349989,0.11970944,93.678536,6.858846,1.0454228,297.9872,1.4930217,1.3746425,-0.017204266,0.0098443374,0.0641696,1.4930217,1.3746425,1.4029923,1.2917514,11.870957,11.935839,0.18573,0.17007,0.002908,0.034488,0.037396,70.9868,0.501536,586.840706,224.598677
175,63299.6067,1646404440.67,4.2365082,-0.17916126,242.73404,-10.265184,1.6323387,298.92318,1.4428212,1.4365631,0.025235414,0.028573919,0.0643625,1.4428212,1.4365631,1.3555732,1.3496935,11.902156,11.904265,0.17901,0.17821,0.002782,0.065355,0.068136,53.553912,0.061504,983.245529,345.397655
176,64144.3526,1719390485.5,0.48667678,-1.0630781,27.884525,-60.909888,0.89403531,953.1625,1.6785074,1.530458,-0.016882909,-0.021812431,0.1894712,1.6785074,1.530458,1.4111374,1.2866709,11.712573,11.846307,0.21163,0.19078,0.004041,0.015923,0.019964,40.274883,0.626271,1001.291871,311.902695
177,62398.3157,1568532898.46,3.6002255,1.1446322,206.277726,65.582594,2.4308296,776.65579,1.651815,1.5796143,0.040343228,0.01889072,0.1573741,1.651815,1.5796143,1.4272092,1.364826,11.742502,11.808344,0.20773,0.19754,0.003886,0.017233,0.021119,53.170642,0.757864,1109.20009,315.983113
179,62143.7815,1546541137.05,2.7478534,1.166954,157.440403,66.861539,2.5033937,475.07098,1.4373387,1.3695754,0.033242911,0.0097231855,0.0998519,1.4373387,1.3695754,1.3068475,1.2452362,11.903808,11.937853,0.17831,0.16942,0.002659,0.054025,0.056683,62.139097,0.80317,419.096192,101.301809
180,61037.8388,1450987689.69,1.0998779,0.18324504,63.018362,10.499167,0.45650245,592.35366,1.5580959,1.4956783,0.034714685,0.040771778,0.1226651,1.5580959,1.4956783,1.3878546,1.3322569,11.824227,11.869087,0.19459,0.18609,0.003295,0.030769,0.034064,22.100171,0.8976,538.414021,141.456723
181,63892.9288,1697667462.84,4.6476739,0.10130288,266.292099,5.804227,0.24157796,875.66559,1.7715822,1.4758545,0.010189893,-0.046745642,0.1755064,1.7715822,1.4758545,1.5070801,1.2555053,11.592396,11.882691,0.22568,0.18341,0.005308,0.022616,0.027924,39.594293,0.970962,704.023921,213.404431
183,63803.4325,1689934981.8,3.4069805,-0.25070282,195.205604,-14.364213,2.3652261,925.48106,1.678918,1.4736513,-0.035457303,-0.034621489,0.1845051,1.678918,1.4736513,1.4174003,1.2441071,11.712225,11.883772,0.21169,0.18312,0.004139,0.043274,0.047412,65.388137,0.713464,1068.486841,324.487597
184,61365.5908,1479305464.27,5.2268026,-0.20825069,299.473729,-11.931886,0.49255223,513.52839,1.5185864,1.4919583,0.015902796,0.040226576,0.1073996,1.5185864,1.4919583,1.3713085,1.3472629,11.85437,11.871746,0.18917,0.18559,0.003132,0.027464,0.030596,38.029977,0.881129,501.557947,148.067153
185,63019.0008,1622160090.05,2.0196435,-0.43051059,115.717049,-24.66644,0.87644498,974.70365,1.6909692,1.5588468,0.011502212,-0.042664309,0.1933192,1.6909692,1.5588468,1.4170301,1.3063117,11.699891,11.823702,0.21343,0.19469,0.004127,0.014038,0.018165,49.312336,0.639887,1192.355737,356.112052
187,62623.9359,1588026483.53,3.4307938,0.64122526,196.570005,36.739501,2.5600182,707.80286,1.6905396,1.5089291,-0.0048036099,0.0075662135,0.1445597,1.6905396,1.5089291,1.4770218,1.318349,11.700494,11.86094,0.21336,0.18787,0.004169,0.016434,0.020604,50.266162,0.835599,612.83851,195.909027
189,61415.4818,1483616048.48,6.0312702,0.49978689,345.566328,28.635679,1.2340786,366.51249,1.6067782,1.3804267,0.021916217,0.013001041,0.078167,1.6067782,1.3804267,1.490287,1.2803459,11.784279,11.932792,0.20135,0.17083,0.003726,0.029725,0.03345,26.068575,0.330391,587.03687,158.577794
190,64431.9888,1744242249.86,1.1854649,-0.07989711,67.922136,-4.577767,2.6738206,926.75751,1.5557781,1.5171551,0.033928392,-0.028304632,0.1847347,1.5557781,1.5171551,1.3131869,1.2805864,11.826381,11.855071,0.19427,0.18898,0.003322,0.015764,0.019086,36.734126,0.892575,1116.118515,343.935993
191,61751.4356,1512642454.37,0.52133984,0.12459066,29.870573,7.138519,2.4383925,522.48763,1.5523177,1.4319034,0.040094269,-0.0074097617,0.1091483,1.5523177,1.4319034,1.3995583,1.2909937,11.830066,11.908137,0.19377,0.17757,0.003223,0.045463,0.048686,35.070677,0.762777,595.890632,158.685882
193,61235.3196,1468050034.06,1.2222786,0.99177116,70.031405,56.824302,2.0137482,627.37287,1.484568,1.4532666,0.023208414,0.015023365,0.1293627,1.484568,1.4532666,1.3145184,1.2868024,11.877056,11.895424,0.18458,0.18041,0.002939,0.041699,0.044639,16.571803,0.428608,961.30861,280.719067
194,63081.9658,1627600265.56,0.30862576,0.80514587,17.682953,46.13146,1.9557562,322.82656,1.4989469,1.3805851,-0.022456353,-0.033389312,0.0692725,1.4989469,1.3805851,1.4018381,1.2911443,11.867157,11.9327,0.18653,0.17085,0.002938,0.019705,0.022643,16.451506,0.375522,708.956554,235.840577
195,63586.0334,1671151701.17,3.3250693,0.51664022,190.512437,29.601304,2.1316934,278.48738,1.5128897,1.2590157,-0.009056878,-0.0054826323,0.0601397,1.5128897,1.2590157,1.4270664,1.1875942,11.857358,11.97971,0.18842,0.1552,0.003312,0.032066,0.035379,64.901823,0.531946,465.128543,127.937827
197,61113.5521,1457529316.08,3.7558125,0.38693987,215.192205,22.170021,1.3115605,256.20758,1.4852431,1.2642253,0.0078673117,-0.037173772,0.055509,1.4852431,1.2642253,1.4071345,1.19774,11.876569,11.978037,0.18467,0.15586,0.003043,0.065221,0.068264,31.384249,0.256342,435.677934,187.843561
198,63305.5117,1646914631.95,5.0411405,-1.1331709,288.836075,-64.92591,2.8401796,744.59697,1.6474808,1.4732959,-0.037776548,-0.017153691,0.1514292,1.6474808,1.4732959,1.4308138,1.2795367,11.745153,11.883948,0.20714,0.18308,0.003854,0.021547,0.025402,46.084726,0.954918,998.797471,338.273813
200,62863.0216,1608683481.29,0.49164946,-0.82726102,28.169439,-47.398565,0.96624213,398.13008,1.6356719,1.554411,0.030311685,0.0032361024,0.0845427,1.6356719,1.554411,1.5081674,1.433241,11.756919,11.827901,0.20545,0.19407,0.003762,0.013158,0.01692,32.923534,0.568395,668.24206,158.898126
201,61361.4275,1478945756.68,1.981707,-0.58903659,113.543447,-33.749311,0.57356282,471.65937,1.7499772,1.3651406,-0.036077325,0.0077836687,0.0991791,1.7499772,1.3651406,1.5920765,1.2419638,11.623429,11.939564,0.22233,0.16885,0.006067,0.031499,0.037566,71.440755,0.839973,671.178989,228.764414
202,61603.8336,1499889638.39,0.37590483,0.60940753,21.53776,34.916479,1.1075276,663.77661,1.5390549,1.3842581,0.043746717,0.048235246,0.1362724,1.5390549,1.3842581,1.354477,1.2182449,11.839639,11.930623,0.19196,0.17134,0.003173,0.066313,0.069486,30.557806,0.446875,1197.713031,306.096738
203,62987.91,1619473845.51,2.4929766,0.51910815,142.837038,29.742706,0.46699952,462.30534,1.5181645,1.5153731,-0.03628728,-0.010716384,0.0973315,1.5181645,1.5153731,1.3835059,1.3809621,11.854583,11.85592,0.18912,0.18875,0.003189,0.026222,0.029411,40.779409,0.892923,378.797488,99.835994
